#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3131 0 0 0 0 1 0 0 0 0 0 0
2 1657 0 0 0 0 0 0 0 0 0 0 0
3 1075 0 0 0 0 0 0 0 0 0 0 0
4 785 0 0 0 0 0 0 0 0 0 0 0
5 648 0 0 0 0 0 0 0 0 0 0 0
6 513 0 0 0 0 0 0 0 0 0 0 0
7 448 0 0 0 0 0 0 0 0 0 0 0
8 408 0 0 0 0 0 0 0 0 0 0 0
9 344 0 0 0 0 0 0 0 0 0 0 0
10 327 0 0 0 0 0 0 0 0 0 0 0
11 283 0 0 0 0 0 0 0 0 0 0 0
12 263 0 0 0 0 0 0 0 0 0 0 0
13 197 0 0 0 0 0 0 0 0 0 0 0
14 182 0 0 0 0 0 0 0 0 0 0 0
15 220 0 0 0 0 0 0 0 0 0 0 0
16 203 0 0 0 0 0 0 0 0 0 0 0
17 161 0 0 0 0 0 0 0 0 0 0 0
18 182 0 0 0 0 0 0 0 0 0 0 0
19 167 0 0 0 0 0 0 0 0 0 0 0
20 178 0 0 0 0 0 0 0 0 0 0 0
21 135 0 0 0 0 0 0 0 0 0 0 0
22 147 0 0 0 0 0 0 0 0 0 0 0
23 145 0 0 0 0 0 0 0 0 0 0 0
24 124 0 0 0 0 0 0 0 0 0 0 0
25 124 0 0 0 0 0 0 0 0 0 0 0
26 113 0 0 0 0 0 0 0 0 0 0 0
27 125 0 0 0 0 0 0 0 0 0 0 0
28 106 0 0 0 0 0 0 0 0 0 0 0
29 97 0 0 0 0 0 0 0 0 0 0 0
30 92 0 0 0 0 0 0 0 0 0 0 0
31 103 0 0 0 0 0 0 0 0 0 0 0
32 101 0 0 0 0 0 0 0 0 0 0 0
33 95 0 0 0 0 0 0 0 0 0 0 0
34 97 0 0 0 0 0 0 0 0 0 0 0
35 103 0 0 0 0 0 0 0 0 0 0 0
36 91 0 0 0 0 0 0 0 0 0 0 0
37 90 0 0 0 0 0 0 0 0 0 0 0
38 81 0 0 0 0 0 0 0 0 0 0 0
39 78 0 0 0 0 0 0 0 0 0 0 0
40 87 0 0 0 0 0 0 0 0 0 0 0
41 74 0 0 0 0 0 0 0 0 0 0 0
42 80 0 0 0 0 0 0 0 0 0 0 0
43 71 0 0 0 0 0 0 0 0 0 0 0
44 81 0 0 0 0 0 0 0 0 0 0 0
45 65 0 0 0 0 0 0 0 0 0 0 0
46 77 0 0 0 0 0 0 0 0 0 0 0
47 55 0 0 0 0 0 0 0 0 0 0 0
48 46 0 0 0 0 0 0 0 0 0 0 0
49 60 0 0 0 0 0 0 0 0 0 0 0
50 62 0 0 0 0 0 0 0 0 0 0 0
51 60 0 0 0 0 0 0 0 0 0 0 0
52 75 0 0 0 0 0 0 0 0 0 0 0
53 53 0 0 0 0 0 0 0 0 0 0 0
54 49 0 0 0 0 0 0 0 0 0 0 0
55 71 0 0 0 0 0 0 0 0 0 0 0
56 46 0 0 0 0 0 0 0 0 0 0 0
57 65 0 0 0 0 0 0 0 0 0 0 0
58 53 0 0 0 0 0 0 0 0 0 0 0
59 62 0 0 0 0 0 0 0 0 0 0 0
60 47 0 0 0 0 0 0 0 0 0 0 0
61 49 0 0 0 0 0 0 0 0 0 0 0
62 46 0 0 0 0 0 0 0 0 0 0 0
63 45 0 0 0 0 0 0 0 0 0 0 0
64 47 0 0 0 0 0 0 0 0 0 0 0
65 31 0 0 0 0 0 0 0 0 0 0 0
66 62 0 0 0 0 0 0 0 0 0 0 0
67 47 0 0 0 0 0 0 0 0 0 0 0
68 46 0 0 0 0 0 0 0 0 0 0 0
69 50 0 0 0 0 0 0 0 0 0 0 0
70 51 0 0 0 0 0 0 0 0 0 0 0
71 49 0 0 0 0 0 0 0 0 0 0 0
72 38 0 0 0 0 0 0 0 0 0 0 0
73 43 0 0 0 0 0 0 0 0 0 0 0
74 39 0 0 0 0 0 0 0 0 0 0 0
75 42 0 0 0 0 0 0 0 0 0 0 0
76 46 0 0 0 0 0 0 0 0 0 0 0
77 41 0 0 0 0 0 0 0 0 0 0 0
78 32 0 0 0 0 0 0 0 0 0 0 0
79 44 0 0 0 0 0 0 0 0 0 0 0
80 44 0 0 0 0 0 0 0 0 0 0 0
81 41 0 0 0 0 0 0 0 0 0 0 0
82 36 0 0 0 0 0 0 0 0 0 0 0
83 38 0 0 0 0 0 0 0 0 0 0 0
84 40 0 0 0 0 0 0 0 0 0 0 0
85 37 0 0 0 0 0 0 0 0 0 0 0
86 39 0 0 0 0 0 0 0 0 0 0 0
87 50 0 0 0 0 0 0 0 0 0 0 0
88 30 0 0 0 0 0 0 0 0 0 0 0
89 27 0 0 0 0 0 0 0 0 0 0 0
90 31 0 0 0 0 0 0 0 0 0 0 0
91 42 0 0 0 0 0 0 0 0 0 0 0
92 24 0 0 0 0 0 0 0 0 0 0 0
93 32 0 0 0 0 0 0 0 0 0 0 0
94 37 0 0 0 0 0 0 0 0 0 0 0
95 26 0 0 0 0 0 0 0 0 0 0 0
96 36 0 0 0 0 0 0 0 0 0 0 0
97 36 0 0 0 0 0 0 0 0 0 0 0
98 31 0 0 0 0 0 0 0 0 0 0 0
99 35 0 0 0 0 0 0 0 0 0 0 0
100 28 0 0 0 0 0 0 0 0 0 0 0
