AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 7 2 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 3 0 0 1 0 
6 6 0 1 0 0 
7 6 0 1 0 0 
8 0 0 0 0 0 
9 0 0 0 0 0 
10 9 1 0 0 0 
11 0 0 0 0 0 
