AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 1 
2 0 0 2 0 0 
3 1 0 2 0 0 
4 0 0 2 0 0 
5 2 2 1 0 0 
6 1 1 0 1 0 
7 0 0 0 0 1 
8 0 2 1 0 0 
9 0 0 2 0 0 
10 0 0 0 0 1 
11 0 0 2 0 0 
