AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 1 28 20 
2 0 0 0 28 20 
3 0 0 46 28 20 
4 0 0 46 28 20 
5 0 0 0 1 20 
6 0 0 0 6 20 
7 0 9 46 28 20 
8 0 0 0 7 20 
9 0 0 46 28 20 
10 0 0 38 28 20 
