link load
2-1 1
1-2 0.83551
11-1 1
1-11 0.984286
11-2 0.982449
2-11 1
11-10 1
10-11 0.0195918
3-2 1
2-3 0.817959
4-3 0.966122
3-4 1
5-4 0.000204082
4-5 1
6-5 0.863061
5-6 1
7-6 1
6-7 0.999184
8-4 1
4-8 0.434082
8-7 0.999388
7-8 0
9-3 1
3-9 0.784082
9-8 0.35551
8-9 1
10-9 0
9-10 1
