link load
2-1 0
1-2 0.110816
11-1 0.0183673
1-11 0
11-2 0
2-11 0
11-10 0
10-11 0.0183673
3-2 0
2-3 0.110816
4-3 0
3-4 0.110816
5-4 0
4-5 0.110816
6-5 0
5-6 0.110816
7-6 0
6-7 0.493469
8-4 0
4-8 0
8-7 0.142857
7-8 0
9-3 0
3-9 0
9-8 0
8-9 0
10-9 0
9-10 0
