#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 1621 1 0 0 0 0 0 0 0 0 0 0
2 765 0 0 0 0 0 0 0 0 0 0 0
3 511 0 0 0 0 0 0 0 0 0 0 0
4 394 0 0 0 0 0 0 0 0 0 0 0
5 304 0 0 0 0 0 0 0 0 0 0 0
6 290 0 0 0 0 0 0 0 0 0 0 0
7 243 0 0 0 0 0 0 0 0 0 0 0
8 178 0 0 0 0 0 0 0 0 0 0 0
9 172 0 0 0 0 0 0 0 0 0 0 0
10 159 0 0 0 0 0 0 0 0 0 0 0
11 138 0 0 0 0 0 0 0 0 0 0 0
12 132 0 0 0 0 0 0 0 0 0 0 0
13 124 0 0 0 0 0 0 0 0 0 0 0
14 115 0 0 0 0 0 0 0 0 0 0 0
15 92 0 0 0 0 0 0 0 0 0 0 0
16 108 0 0 0 0 0 0 0 0 0 0 0
17 96 0 0 0 0 0 0 0 0 0 0 0
18 85 0 0 0 0 0 0 0 0 0 0 0
19 92 0 0 0 0 0 0 0 0 0 0 0
20 74 0 0 0 0 0 0 0 0 0 0 0
21 81 0 0 0 0 0 0 0 0 0 0 0
22 77 0 0 0 0 0 0 0 0 0 0 0
23 56 0 0 0 0 0 0 0 0 0 0 0
24 63 0 0 0 0 0 0 0 0 0 0 0
25 60 0 0 0 0 0 0 0 0 0 0 0
26 46 0 0 0 0 0 0 0 0 0 0 0
27 61 0 0 0 0 0 0 0 0 0 0 0
28 65 0 0 0 0 0 0 0 0 0 0 0
29 62 0 0 0 0 0 0 0 0 0 0 0
30 46 0 0 0 0 0 0 0 0 0 0 0
31 44 0 0 0 0 0 0 0 0 0 0 0
32 48 0 0 0 0 0 0 0 0 0 0 0
33 47 0 0 0 0 0 0 0 0 0 0 0
34 40 0 0 0 0 0 0 0 0 0 0 0
35 49 0 0 0 0 0 0 0 0 0 0 0
36 50 0 0 0 0 0 0 0 0 0 0 0
37 37 0 0 0 0 0 0 0 0 0 0 0
38 38 0 0 0 0 0 0 0 0 0 0 0
39 39 0 0 0 0 0 0 0 0 0 0 0
40 42 0 0 0 0 0 0 0 0 0 0 0
41 38 0 0 0 0 0 0 0 0 0 0 0
42 39 0 0 0 0 0 0 0 0 0 0 0
43 42 0 0 0 0 0 0 0 0 0 0 0
44 26 0 0 0 0 0 0 0 0 0 0 0
45 35 0 0 0 0 0 0 0 0 0 0 0
46 30 0 0 0 0 0 0 0 0 0 0 0
47 38 0 0 0 0 0 0 0 0 0 0 0
48 34 0 0 0 0 0 0 0 0 0 0 0
49 34 0 0 0 0 0 0 0 0 0 0 0
50 36 0 0 0 0 0 0 0 0 0 0 0
51 38 0 0 0 0 0 0 0 0 0 0 0
52 34 0 0 0 0 0 0 0 0 0 0 0
53 27 0 0 0 0 0 0 0 0 0 0 0
54 25 0 0 0 0 0 0 0 0 0 0 0
55 26 0 0 0 0 0 0 0 0 0 0 0
56 25 0 0 0 0 0 0 0 0 0 0 0
57 35 0 0 0 0 0 0 0 0 0 0 0
58 21 0 0 0 0 0 0 0 0 0 0 0
59 26 0 0 0 0 0 0 0 0 0 0 0
60 14 0 0 0 0 0 0 0 0 0 0 0
61 19 0 0 0 0 0 0 0 0 0 0 0
62 19 0 0 0 0 0 0 0 0 0 0 0
63 32 0 0 0 0 0 0 0 0 0 0 0
64 28 0 0 0 0 0 0 0 0 0 0 0
65 23 0 0 0 0 0 0 0 0 0 0 0
66 27 0 0 0 0 0 0 0 0 0 0 0
67 19 0 0 0 0 0 0 0 0 0 0 0
68 17 0 0 0 0 0 0 0 0 0 0 0
69 24 0 0 0 0 0 0 0 0 0 0 0
70 27 0 0 0 0 0 0 0 0 0 0 0
71 20 0 0 0 0 0 0 0 0 0 0 0
72 29 0 0 0 0 0 0 0 0 0 0 0
73 24 0 0 0 0 0 0 0 0 0 0 0
74 22 0 0 0 0 0 0 0 0 0 0 0
75 19 0 0 0 0 0 0 0 0 0 0 0
76 26 0 0 0 0 0 0 0 0 0 0 0
77 25 0 0 0 0 0 0 0 0 0 0 0
78 21 0 0 0 0 0 0 0 0 0 0 0
79 20 0 0 0 0 0 0 0 0 0 0 0
80 22 0 0 0 0 0 0 0 0 0 0 0
81 21 0 0 0 0 0 0 0 0 0 0 0
82 10 0 0 0 0 0 0 0 0 0 0 0
83 12 0 0 0 0 0 0 0 0 0 0 0
84 23 0 0 0 0 0 0 0 0 0 0 0
85 19 0 0 0 0 0 0 0 0 0 0 0
86 21 0 0 0 0 0 0 0 0 0 0 0
87 14 0 0 0 0 0 0 0 0 0 0 0
88 21 0 0 0 0 0 0 0 0 0 0 0
89 18 0 0 0 0 0 0 0 0 0 0 0
90 13 0 0 0 0 0 0 0 0 0 0 0
91 18 0 0 0 0 0 0 0 0 0 0 0
92 21 0 0 0 0 0 0 0 0 0 0 0
93 15 0 0 0 0 0 0 0 0 0 0 0
94 16 0 0 0 0 0 0 0 0 0 0 0
95 15 0 0 0 0 0 0 0 0 0 0 0
96 14 0 0 0 0 0 0 0 0 0 0 0
97 22 0 0 0 0 0 0 0 0 0 0 0
98 17 0 0 0 0 0 0 0 0 0 0 0
99 17 0 0 0 0 0 0 0 0 0 0 0
100 7 0 0 0 0 0 0 0 0 0 0 0
