link load
2-1 1
1-2 0.828571
11-1 1
1-11 0.472449
11-2 0.980612
2-11 1
11-10 1
10-11 0.815306
3-2 0.0193878
2-3 0
4-3 0.980612
3-4 1
5-4 0.0220408
4-5 1
6-5 1
5-6 0.960816
7-6 0.807143
6-7 1
8-4 1
4-8 0.505714
8-7 1
7-8 0
9-3 1
3-9 0.97551
9-8 0.4
8-9 1
10-9 0.245918
9-10 1
