AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 6 3 2 6 
4 0 10 4 3 4 
5 0 6 5 2 5 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 5 6 2 5 
9 0 6 5 2 5 
10 0 0 0 0 0 
