AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 12 10 3 11 
3 0 5 9 3 13 
4 0 11 12 5 9 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 24 11 2 9 
10 1 20 11 3 9 
