AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 5 3 1 7 
4 0 4 4 3 5 
5 0 0 0 0 0 
6 0 4 5 4 4 
7 0 3 11 2 3 
8 0 0 0 0 0 
9 0 2 9 1 5 
10 0 0 0 0 0 
