link load
2-1 1
1-2 0.178776
11-1 1
1-11 0.983469
11-2 1
2-11 1
11-10 1
10-11 0.952245
3-2 1
2-3 0.434694
4-3 1
3-4 0.761837
5-4 0.0208163
4-5 1
6-5 0.91102
5-6 1
7-6 1
6-7 0.876735
8-4 1
4-8 -2.038010576625868e-15
8-7 1
7-8 0.000612245
9-3 1
3-9 0.783061
9-8 0.055102
8-9 1
10-9 0.0877551
9-10 1
