#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
230 1301.25 766 861.25 349.586 318 519.5 3 2188.41 1256 7868
