AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 10 
4 0 3 3 0 8 
5 0 4 1 1 8 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 2 1 0 9 
9 0 6 4 0 7 
10 0 0 0 0 0 
