#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 807 0 0 0 0 0 0 0 0 0 0 0
2 366 0 0 0 0 0 0 0 0 0 0 0
3 272 0 0 0 0 0 0 0 0 0 0 0
4 211 0 0 0 0 0 0 0 0 0 0 0
5 140 0 0 0 0 0 0 0 0 0 0 0
6 128 0 0 0 0 0 0 0 0 0 0 0
7 119 0 0 0 0 0 0 0 0 0 0 0
8 82 0 0 0 0 0 0 0 0 0 0 0
9 98 0 0 0 0 0 0 0 0 0 0 0
10 82 0 0 0 0 0 0 0 0 0 0 0
11 75 0 0 0 0 0 0 0 0 0 0 0
12 59 0 0 0 0 0 0 0 0 0 0 0
13 58 0 0 0 0 0 0 0 0 0 0 0
14 58 0 0 0 0 0 0 0 0 0 0 0
15 56 0 0 0 0 0 0 0 0 0 0 0
16 46 0 0 0 0 0 0 0 0 0 0 0
17 48 0 0 0 0 0 0 0 0 0 0 0
18 47 0 0 0 0 0 0 0 0 0 0 0
19 38 0 0 0 0 0 0 0 0 0 0 0
20 34 0 0 0 0 0 0 0 0 0 0 0
21 31 0 0 0 0 0 0 0 0 0 0 0
22 29 0 0 0 0 0 0 0 0 0 0 0
23 31 0 0 0 0 0 0 0 0 0 0 0
24 24 0 0 0 0 0 0 0 0 0 0 0
25 38 0 0 0 0 0 0 0 0 0 0 0
26 32 0 0 0 0 0 0 0 0 0 0 0
27 31 0 0 0 0 0 0 0 0 0 0 0
28 20 0 0 0 0 0 0 0 0 0 0 0
29 30 0 0 0 0 0 0 0 0 0 0 0
30 28 0 0 0 0 0 0 0 0 0 0 0
31 27 0 0 0 0 0 0 0 0 0 0 0
32 31 0 0 0 0 0 0 0 0 0 0 0
33 26 0 0 0 0 0 0 0 0 0 0 0
34 22 0 0 0 0 0 0 0 0 0 0 0
35 18 0 0 0 0 0 0 0 0 0 0 0
36 13 0 0 0 0 0 0 0 0 0 0 0
37 31 0 0 0 0 0 0 0 0 0 0 0
38 19 0 0 0 0 0 0 0 0 0 0 0
39 21 0 0 0 0 0 0 0 0 0 0 0
40 22 0 0 0 0 0 0 0 0 0 0 0
41 21 0 0 0 0 0 0 0 0 0 0 0
42 18 0 0 0 0 0 0 0 0 0 0 0
43 16 0 0 0 0 0 0 0 0 0 0 0
44 13 0 0 0 0 0 0 0 0 0 0 0
45 27 0 0 0 0 0 0 0 0 0 0 0
46 21 0 0 0 0 0 0 0 0 0 0 0
47 12 0 0 0 0 0 0 0 0 0 0 0
48 12 0 0 0 0 0 0 0 0 0 0 0
49 17 0 0 0 0 0 0 0 0 0 0 0
50 17 0 0 0 0 0 0 0 0 0 0 0
51 17 0 0 0 0 0 0 0 0 0 0 0
52 16 0 0 0 0 0 0 0 0 0 0 0
53 22 0 0 0 0 0 0 0 0 0 0 0
54 16 0 0 0 0 0 0 0 0 0 0 0
55 18 0 0 0 0 0 0 0 0 0 0 0
56 11 0 0 0 0 0 0 0 0 0 0 0
57 16 0 0 0 0 0 0 0 0 0 0 0
58 19 0 0 0 0 0 0 0 0 0 0 0
59 17 0 0 0 0 0 0 0 0 0 0 0
60 21 0 0 0 0 0 0 0 0 0 0 0
61 11 0 0 0 0 0 0 0 0 0 0 0
62 13 0 0 0 0 0 0 0 0 0 0 0
63 14 0 0 0 0 0 0 0 0 0 0 0
64 15 0 0 0 0 0 0 0 0 0 0 0
65 8 0 0 0 0 0 0 0 0 0 0 0
66 14 0 0 0 0 0 0 0 0 0 0 0
67 15 0 0 0 0 0 0 0 0 0 0 0
68 7 0 0 0 0 0 0 0 0 0 0 0
69 15 0 0 0 0 0 0 0 0 0 0 0
70 7 0 0 0 0 0 0 0 0 0 0 0
71 9 0 0 0 0 0 0 0 0 0 0 0
72 10 0 0 0 0 0 0 0 0 0 0 0
73 9 0 0 0 0 0 0 0 0 0 0 0
74 8 0 0 0 0 0 0 0 0 0 0 0
75 13 0 0 0 0 0 0 0 0 0 0 0
76 10 0 0 0 0 0 0 0 0 0 0 0
77 7 0 0 0 0 0 0 0 0 0 0 0
78 7 0 0 0 0 0 0 0 0 0 0 0
79 8 0 0 0 0 0 0 0 0 0 0 0
80 12 0 0 0 0 0 0 0 0 0 0 0
81 13 0 0 0 0 0 0 0 0 0 0 0
82 9 0 0 0 0 0 0 0 0 0 0 0
83 7 0 0 0 0 0 0 0 0 0 0 0
84 10 0 0 0 0 0 0 0 0 0 0 0
85 9 0 0 0 0 0 0 0 0 0 0 0
86 1 0 0 0 0 0 0 0 0 0 0 0
87 6 0 0 0 0 0 0 0 0 0 0 0
88 8 0 0 0 0 0 0 0 0 0 0 0
89 12 0 0 0 0 0 0 0 0 0 0 0
90 7 0 0 0 0 0 0 0 0 0 0 0
91 10 0 0 0 0 0 0 0 0 0 0 0
92 6 0 0 0 0 0 0 0 0 0 0 0
93 5 0 0 0 0 0 0 0 0 0 0 0
94 9 0 0 0 0 0 0 0 0 0 0 0
95 5 0 0 0 0 0 0 0 0 0 0 0
96 11 0 0 0 0 0 0 0 0 0 0 0
97 9 0 0 0 0 0 0 0 0 0 0 0
98 5 0 0 0 0 0 0 0 0 0 0 0
99 11 0 0 0 0 0 0 0 0 0 0 0
100 6 0 0 0 0 0 0 0 0 0 0 0
