link load
2-1 0.0142857
1-2 0
11-1 0.585714
1-11 0
11-2 0
2-11 0.471429
11-10 0
10-11 0.0142857
3-2 0.05
2-3 0
4-3 0.0142857
3-4 0
5-4 0
4-5 0.0642857
6-5 0.935714
5-6 1
7-6 0.478571
6-7 0
8-4 0.0785714
4-8 0.00714286
8-7 0.478571
7-8 0
9-3 0
3-9 0
9-8 0
8-9 0
10-9 0
9-10 0.0142857
