link load
2-1 1
1-2 0.665714
11-1 1
1-11 0.824286
11-2 1
2-11 0.992857
11-10 1
10-11 0.498571
3-2 0.984286
2-3 1
4-3 0.908163
3-4 1
5-4 0.106735
4-5 1
6-5 0.693469
5-6 1
7-6 0.386939
6-7 1
8-4 1
4-8 0.402857
8-7 1
7-8 0.02
9-3 0.947551
3-9 1
9-8 0.0357143
8-9 0.600408
10-9 0.0528571
9-10 1
