link load
2-1 1
1-2 0.0414286
11-1 1
1-11 0.507347
11-2 0.779592
2-11 1
11-10 1
10-11 0.852857
3-2 1
2-3 0.51898
4-3 1
3-4 1
5-4 0.182857
4-5 1
6-5 1
5-6 0.52102
7-6 1
6-7 0.960204
8-4 1
4-8 0.492041
8-7 1
7-8 0.000408163
9-3 1
3-9 0.724082
9-8 0.208571
8-9 1
10-9 0.117143
9-10 1
