0 10
1000788 10
2002522 10
3003189 10
4003018 10
5002183 10
6001690 10
7001737 10
8001835 10
9002894 10
10002852 10
11002079 10
12002940 10
13002822 10
14002789 10
15002345 10
16001952 10
16998990 10
17997361 10
18996783 10
19997484 10
20998478 10
21998519 10
22999930 10
24000563 10
25000924 10
26001118 10
27000309 10
27999628 10
28999443 10
29999090 10
31000335 10
31999062 10
32998742 10
33998017 10
34997256 10
35995900 10
36995988 10
37996242 10
38996324 10
39996049 10
40995868 10
41996192 10
42995311 11
43994900 10
44995269 10
45996488 10
46995191 10
47993675 10
48995055 10
49995889 10
50995293 10
51996042 10
52998024 10
53999263 10
55000090 10
55998515 10
56999441 10
57998294 10
58997510 10
59998088 10
60998679 10
61999157 10
62998983 10
63997435 10
64997364 10
65997320 10
66997452 10
67996368 10
68994400 10
69995206 10
70994713 10
71993117 10
72993398 10
73992772 10
74993432 10
75992946 10
76992507 10
77991745 10
78992691 10
79990907 10
80991262 10
81992268 10
82992710 10
83993332 10
84993197 10
85993967 10
86992908 10
87993202 10
88993273 10
89993379 10
90993512 10
91992515 10
92994218 10
93994588 10
94994529 10
95995792 10
96994789 10
97996103 10
98995631 10
99995982 10
