AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 44 0 0 0 0 
4 63 0 0 0 0 
5 0 0 0 0 0 
6 55 0 0 0 0 
7 54 0 0 0 0 
8 0 0 0 0 0 
9 84 0 0 0 0 
10 0 0 0 0 0 
