0 100 0 0.01392025
5994470 99 0.4290582977178833 0.01327414313255935
11996890 106 0.4313870131142147 0.0122689375788154
17993020 96 0.4351002457934535 0.01203171571382467
23989280 83 0.4360908440128353 0.01201774807329861
29983670 92 0.4354443387325088 0.01090982157599775
35985250 105 0.4399590847049248 0.01020203395931825
41992540 93 0.4429601747576505 0.01000479033449711
47982100 91 0.4432309385458649 0.009763221311908276
53972620 94 0.4439828216301144 0.009233672388848603
59981840 90 0.4459502177457672 0.009314805329659609
65975460 103 0.4453854565541078 0.008261506027946936
71977020 94 0.4496066075986466 0.008847571526371089
77995390 89 0.4472641374782674 0.0091670759901695
83983490 63 0.4456575480298579 0.01013247327151039
89982010 57 0.4398797732702869 0.010014530327763
95982510 59 0.4391758868985026 0.01008759020797594
101976260 83 0.4392780373774344 0.009253551072379955
107973170 82 0.4451857430464396 0.008753100844743201
113980970 79 0.4464988618863822 0.008453816173584875
119977500 98 0.4474269115299594 0.00763948488866521
125983140 102 0.451532101446223 0.007353274204443002
131997550 107 0.4525498150629786 0.007022196951484322
137997210 97 0.4540603621124992 0.007039010663019719
143989270 95 0.4534393360581903 0.007096689376539915
149980760 92 0.4531203448336886 0.007053375847602114
155974560 102 0.4530256517234423 0.006392948880235625
161959070 111 0.4560973552671715 0.005614330306466313
167960350 121 0.4590267415356717 0.005398774679900057
173952090 129 0.460235408378158 0.005010784475123231
179951310 125 0.4615080957746934 0.005159051253938866
185934230 118 0.4608903319182769 0.005051183050815711
191935900 120 0.4613070837651793 0.004500781154122812
197923490 120 0.463275443350511 0.00437977076945255
203938250 113 0.4636565069298554 0.004695999344725529
209937400 116 0.4624326297963687 0.004431304971284759
215932970 109 0.4634464303103613 0.004642991046909453
221955750 109 0.4626257315692252 0.004714723175583357
227954200 109 0.462150360206552 0.004860569770190966
233949740 119 0.4617092468714303 0.004523598037034315
239951820 125 0.4632645199765659 0.004439836897502261
245949410 130 0.4638612088524084 0.004063267003454721
251951410 125 0.4650264312314471 0.003844905147500151
257952210 127 0.4657671991739363 0.003802884594757978
263944410 136 0.4659287744853395 0.003585411403004433
269942460 138 0.4669092126591637 0.003717647028578109
275957250 143 0.4662457634848128 0.003641477731186961
281938360 151 0.4665141837220284 0.00334648845849213
287924150 146 0.4674711175288321 0.003449324774472744
293934250 142 0.4673699495718285 0.003424261848582531
299938220 140 0.4673711551161561 0.003275281298011828
305944890 144 0.467989813459548 0.003095064790420883
311937370 149 0.4686457472781479 0.003089958528532797
317929020 155 0.4687031148235911 0.002863890669818012
323937950 163 0.469692345562204 0.002682245817091586
329924740 159 0.4704593530889643 0.0026757859333403
335925530 164 0.4706097205019653 0.002508384923043208
341932390 162 0.4710864194249228 0.002505751533132612
347932860 157 0.4711025838175352 0.002687424068875657
353947160 163 0.4704262579124389 0.002415423063822563
359951300 162 0.4716276691851016 0.002379201833438102
365951270 162 0.4717444993927822 0.002268713952104642
371948560 153 0.4721241662371433 0.002524434465885859
377954120 162 0.4713276958666203 0.002304589375985954
383944840 173 0.4719442823399672 0.002022612934693997
389933240 173 0.4730479137633251 0.001999641250964202
395939120 179 0.4732051403919937 0.001898124287402892
401941390 176 0.4735705700373163 0.002050070372914505
407938340 185 0.4730320979121292 0.001865008224469369
413948360 196 0.4738728840319303 0.001498968524550264
419940500 202 0.4749464578830718 0.001283198565409161
425942950 205 0.4758481774567469 0.001299079229138051
431931270 198 0.4758425480334224 0.001370713292730313
437913350 192 0.4757636800832685 0.00135198729537753
443906600 198 0.4757244297175494 0.001249001287894861
449912730 195 0.4763183725108182 0.001258453504319483
455925280 197 0.4762982083464778 0.001175996606289164
461921150 202 0.4766279059374428 0.001133346300128884
467924120 196 0.4768028926134079 0.001220254623222082
473917310 199 0.4764417264116314 0.001219601306124169
479922000 198 0.476431678017835 0.001353975439477612
485913810 200 0.4756780308842554 0.001327641582497722
491911510 203 0.4756557368468725 0.001214913063791544
497921180 200 0.4760833897044831 0.001364564542016804
503918420 197 0.4754376755515041 0.001429033471393521
509911430 190 0.4753237563168831 0.00149476352248713
515914290 196 0.4751588406489449 0.001367034320419062
521906760 192 0.475688448043127 0.001449742307561621
527897910 189 0.4752537569089817 0.001509584628499438
533898110 191 0.4750663109239096 0.0014175552091286
539891890 191 0.4754394419968287 0.001463365701276376
545893340 193 0.4754949122784742 0.001491015073872033
551885800 192 0.4753755368102845 0.001470003192420163
557877080 195 0.4755515832411126 0.001420934215087864
563856580 192 0.4753676606909134 0.001420657658673934
569860200 193 0.4755457586010554 0.001371628138732109
575866080 188 0.4755293041665666 0.001573901556220657
581855030 195 0.4749242855309126 0.001368356138986459
587853780 199 0.4757135916335214 0.001236239458442715
593854270 200 0.4762894247719939 0.001193414561555549
599841660 202 0.4762262003178009 0.001144454546071475
605842720 204 0.4764156905481938 0.001097076976384619
611847650 200 0.4764884359349956 0.001188609033315273
617840780 203 0.4764215612981745 0.001134354435364917
623825740 212 0.4763784878817972 0.0009317923933838416
629841440 202 0.4772233370508336 0.001035387802097657
635844920 204 0.4769950058247198 0.0009437111115667921
641838010 207 0.4772132391142229 0.0009549260542972792
647836550 200 0.4772714770427898 0.001076961156558493
653842190 203 0.4766546246792185 0.001030115453130991
659831280 209 0.4769357417407917 0.0009088523541751386
665825200 209 0.4774609021481674 0.0008466424962041969
671830070 210 0.4778008014758008 0.0008022203253387512
677833370 209 0.4778200765103728 0.0007966042655583802
683830270 201 0.4777080393917589 0.0009228664150145633
689842470 206 0.4773973651655836 0.000798392622250786
695837460 211 0.4776266268290752 0.0007439793706288994
701838260 208 0.4778799342353939 0.0007178047137717015
707834440 204 0.4781105225573665 0.0007677123461330001
713834680 209 0.4778853886359108 0.0007204238617073712
719834890 205 0.4780626021165602 0.0007738353485486338
