AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 50 0 0 0 
3 11 12 6 0 4 
4 1 6 7 1 5 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 5 21 3 1 3 
10 0 4 4 3 5 
