#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
6189.67 2563.33 2347 0 1.333622397699704e-11 -3.725290298461914e-13 1794 3.334753273520619e-12 1660 6.666596163995564e-12 16326
