AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 11 0 0 0 0 
2 11 0 0 0 0 
3 11 0 0 0 0 
4 1 1 0 1 0 
5 11 0 0 0 0 
6 1 1 0 1 0 
7 11 0 0 0 0 
8 0 5 0 0 0 
9 1 1 0 1 0 
10 0 0 0 0 1 
