link load
2-1 1
1-2 0.101224
11-1 1
1-11 1
11-2 1
2-11 0.584286
11-10 1
10-11 0.844286
3-2 1
2-3 1
4-3 1
3-4 1
5-4 0.00530612
4-5 1
6-5 0.617347
5-6 1
7-6 1
6-7 0.999796
8-4 1
4-8 0.705306
8-7 1
7-8 0
9-3 1
3-9 1
9-8 0.64
8-9 1
10-9 1.113666981762769e-16
9-10 1
