0 10 0
<<<<<<< HEAD
999975144 11 0.2992527736794761
1999956103 12 0.3046399207032833
2999951516 13 0.3094821609016937
3999961271 14 0.3138439558630267
4999985626 15 0.3179822106471329
5999982118 16 0.3213930384083748
6999969815 17 0.3240616222809642
7999915928 18 0.3266924223285836
8999859021 19 0.3288190480057841
9999896835 20 0.332986443789873
10999929228 21 0.3357369258609223
11999916425 22 0.3382199671902863
12999913351 23 0.3415146189292304
13999910812 24 0.3431707874836925
14999867998 25 0.3440624531979777
15999825306 26 0.347156568610108
16999815266 27 0.3503397848165356
17999805882 28 0.3513131238017355
=======
999977615 11 0.2992527736794761
1999981629 12 0.3046399207032833
3000017933 13 0.3094821609016937
4000004006 14 0.3136592241930533
4999943666 15 0.3171721766205184
5999937086 16 0.3211141433731984
6999927644 17 0.3239081177368592
7999958344 18 0.3258976644735851
9000005538 19 0.3286206789220257
10000025539 20 0.3324075256514276
10999985672 21 0.3343215380937562
11999976344 22 0.3351692125165057
13000036552 21 0.3347288176135501
14000020923 22 0.3372388105552716
14999988865 23 0.3403961582038253
15999974662 24 0.3436086590398147
17000020169 25 0.3439571871067079
17999991286 26 0.3453806541200947
>>>>>>> e1f47e18a52de276e1d4c2a6e410143661910e69
