0 10 0
107 11 0.2992527736794761
215 12 0.3046399207032833
320 13 0.3097835108884661
420 14 0.3143386906147563
540 15 0.3184706058443463
646 16 0.3220936328981704
735 17 0.3255206327609153
833 16 0.3284518698540931
932 15 0.3252641473137964
1037 16 0.3213930384083749
1135 17 0.3253335875504743
1220 16 0.3285771412658757
1336 17 0.325439398004207
1426 16 0.3282771181626069
1519 15 0.3243965129340727
1595 16 0.320299482265649
1693 15 0.3248849081312858
1796 16 0.3204247536774317
1907 15 0.3228507390161493
2039 14 0.3196236109043782
2125 15 0.3164060658401318
2217 16 0.3190135847193533
2322 15 0.3236516322897404
2424 16 0.3202882774716203
2520 15 0.3240616222809642
2608 14 0.3189450420803394
2699 13 0.3134258571392821
2804 12 0.3092112174944304
2917 11 0.3045880871900157
3012 10 0.2970653341761469
3127 11 0.286435522998903
3231 10 0.2979305205925646
3331 11 0.2944104614330926
3429 12 0.3008805587833727
3530 11 0.3060624889182064
3635 12 0.3018881134165076
3736 11 0.3058138003292805
3835 12 0.2994771713399375
3921 11 0.3051385562979973
4019 12 0.3006726480129631
4118 11 0.3043941746525894
4232 12 0.296773867349009
4340 13 0.3011369705147413
4428 12 0.3055711256859976
4527 11 0.2999949374560522
4623 10 0.2969913608623926
4724 11 0.2888166397365292
4831 10 0.2893753149295729
4933 11 0.2880270833449174
5049 10 0.288713642355877
5151 9 0.2845241108959393
5253 10 0.2769030740188542
5347 11 0.2853836044928161
5460 12 0.291062363264818
5552 13 0.3015315761746118
5639 14 0.3046016783975958
5738 13 0.3051359701549651
5844 11 0.2994628513839636
5924 10 0.2967021625167343
6023 11 0.2898152402031216
6125 12 0.2943885653448429
6238 13 0.2973818537838023
6349 14 0.3032708596072234
6436 15 0.3057006969020647
6527 16 0.3053487779106628
6630 14 0.3073475952201856
6726 15 0.3047543204920776
6841 16 0.3093830345144024
6939 17 0.3097251731268871
7026 18 0.311160827277283
7112 19 0.3150139174893323
7191 18 0.322593816161538
7303 17 0.3175759617675194
7391 18 0.3090161173907099
7491 19 0.3119325288078856
7579 20 0.3141150591099362
7685 19 0.3187472129355053
7778 20 0.3128283090249643
7882 19 0.3155390740009829
7979 20 0.3198463079662914
8091 19 0.3200318954168131
8186 18 0.316362964242243
8273 17 0.3122424762471911
8370 16 0.3150935066014982
8468 15 0.312420168785725
8566 16 0.3058823680453021
8659 17 0.3091323480396317
8770 16 0.3103789217470356
8885 14 0.3035519183188292
8965 15 0.3010948045981524
9055 16 0.3070575936786475
9147 15 0.3124390891616068
9236 16 0.3085804136460505
9336 15 0.3078927501111395
9434 16 0.3045230852248031
9534 17 0.3083763549186789
9630 16 0.3059537891612322
9719 17 0.3078995614464569
9831 18 0.311062290649325
9929 17 0.3198464068733384
10021 16 0.3161385249742146
10124 17 0.3136162178736085
10234 16 0.3171173547555494
10324 17 0.3132756511077356
10430 18 0.315593618148818
10538 19 0.3166760602245923
10645 18 0.3247748398258405
10762 19 0.3214148035097375
10867 20 0.3232330994825557
10965 19 0.3257709853300602
11077 20 0.3209260913646429
11189 21 0.3225568632406485
11298 22 0.3240333576666067
11394 22 0.3259992092926451
11494 23 0.3299346474760649
11596 24 0.3297601099465017
11694 25 0.3361038416885938
11790 26 0.3384016568854137
11891 25 0.3375291073662852
11999 24 0.336029639235387
12097 23 0.3390678191362738
12190 24 0.3380500674388391
12294 23 0.3403192463682433
12395 24 0.3343577799347142
12474 22 0.335097402106686
12566 21 0.3304514094489728
12675 20 0.32668907550453
12781 21 0.3238821566551359
12876 22 0.3333320735348558
12962 23 0.3378890624367974
13081 22 0.3415460975986377
