AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0.233333 0 0 
4 0 0.100102 0.186619 0 0 
5 0 0.333333 0.0777778 0 0 
6 0 0.0874857 0.192507 0 0 
7 0 0 0.233333 0 0 
8 0 0.101141 0.186134 0 0 
9 0 0.076259 0.197746 0 0 
10 0 0.104238 0.184689 0 0 
