#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 2334 0 0 0 0 0 0 0 0 0 0 0
2 1178 0 0 0 0 1 0 0 0 0 0 0
3 806 0 0 0 0 0 0 0 0 0 0 0
4 584 0 0 0 0 0 0 0 0 0 0 0
5 499 0 0 0 0 0 0 0 0 0 0 0
6 408 0 0 0 0 0 0 0 0 0 0 0
7 320 0 0 0 0 0 0 0 0 0 0 0
8 293 0 0 0 0 0 0 0 0 0 0 0
9 270 0 0 0 0 0 0 0 0 0 0 0
10 258 0 0 0 0 0 0 0 0 0 0 0
11 220 0 0 0 0 0 0 0 0 0 0 0
12 192 0 0 0 0 0 0 0 0 0 0 0
13 202 0 0 0 0 0 0 0 0 0 0 0
14 183 0 0 0 0 0 0 0 0 0 0 0
15 129 0 0 0 0 0 0 0 0 0 0 0
16 148 0 0 0 0 0 0 0 0 0 0 0
17 135 0 0 0 0 0 0 0 0 0 0 0
18 145 0 0 0 0 0 0 0 0 0 0 0
19 117 0 0 0 0 0 0 0 0 0 0 0
20 115 0 0 0 0 0 0 0 0 0 0 0
21 102 0 0 0 0 0 0 0 0 0 0 0
22 108 0 0 0 0 0 0 0 0 0 0 0
23 100 0 0 0 0 0 0 0 0 0 0 0
24 96 0 0 0 0 0 0 0 0 0 0 0
25 86 0 0 0 0 0 0 0 0 0 0 0
26 85 0 0 0 0 0 0 0 0 0 0 0
27 92 0 0 0 0 0 0 0 0 0 0 0
28 67 0 0 0 0 0 0 0 0 0 0 0
29 78 0 0 0 0 0 0 0 0 0 0 0
30 77 0 0 0 0 0 0 0 0 0 0 0
31 75 0 0 0 0 0 0 0 0 0 0 0
32 66 0 0 0 0 0 0 0 0 0 0 0
33 62 0 0 0 0 0 0 0 0 0 0 0
34 57 0 0 0 0 0 0 0 0 0 0 0
35 68 0 0 0 0 0 0 0 0 0 0 0
36 69 0 0 0 0 0 0 0 0 0 0 0
37 63 0 0 0 0 0 0 0 0 0 0 0
38 57 0 0 0 0 0 0 0 0 0 0 0
39 63 0 0 0 0 0 0 0 0 0 0 0
40 56 0 0 0 0 0 0 0 0 0 0 0
41 69 0 0 0 0 0 0 0 0 0 0 0
42 63 0 0 0 0 0 0 0 0 0 0 0
43 54 0 0 0 0 0 0 0 0 0 0 0
44 54 0 0 0 0 0 0 0 0 0 0 0
45 55 0 0 0 0 0 0 0 0 0 0 0
46 60 0 0 0 0 0 0 0 0 0 0 0
47 47 0 0 0 0 0 0 0 0 0 0 0
48 46 0 0 0 0 0 0 0 0 0 0 0
49 33 0 0 0 0 0 0 0 0 0 0 0
50 42 0 0 0 0 0 0 0 0 0 0 0
51 45 0 0 0 0 0 0 0 0 0 0 0
52 38 0 0 0 0 0 0 0 0 0 0 0
53 43 0 0 0 0 0 0 0 0 0 0 0
54 45 0 0 0 0 0 0 0 0 0 0 0
55 38 0 0 0 0 0 0 0 0 0 0 0
56 58 0 0 0 0 0 0 0 0 0 0 0
57 43 0 0 0 0 0 0 0 0 0 0 0
58 48 0 0 0 0 0 0 0 0 0 0 0
59 42 0 0 0 0 0 0 0 0 0 0 0
60 41 0 0 0 0 0 0 0 0 0 0 0
61 39 0 0 0 0 0 0 0 0 0 0 0
62 52 0 0 0 0 0 0 0 0 0 0 0
63 30 0 0 0 0 0 0 0 0 0 0 0
64 42 0 0 0 0 0 0 0 0 0 0 0
65 34 0 0 0 0 0 0 0 0 0 0 0
66 34 0 0 0 0 0 0 0 0 0 0 0
67 31 0 0 0 0 0 0 0 0 0 0 0
68 26 0 0 0 0 0 0 0 0 0 0 0
69 33 0 0 0 0 0 0 0 0 0 0 0
70 27 0 0 0 0 0 0 0 0 0 0 0
71 43 0 0 0 0 0 0 0 0 0 0 0
72 35 0 0 0 0 0 0 0 0 0 0 0
73 31 0 0 0 0 0 0 0 0 0 0 0
74 36 0 0 0 0 0 0 0 0 0 0 0
75 27 0 0 0 0 0 0 0 0 0 0 0
76 36 0 0 0 0 0 0 0 0 0 0 0
77 40 0 0 0 0 0 0 0 0 0 0 0
78 31 0 0 0 0 0 0 0 0 0 0 0
79 19 0 0 0 0 0 0 0 0 0 0 0
80 28 0 0 0 0 0 0 0 0 0 0 0
81 31 0 0 0 0 0 0 0 0 0 0 0
82 32 0 0 0 0 0 0 0 0 0 0 0
83 31 0 0 0 0 0 0 0 0 0 0 0
84 31 0 0 0 0 0 0 0 0 0 0 0
85 21 0 0 0 0 0 0 0 0 0 0 0
86 41 0 0 0 0 0 0 0 0 0 0 0
87 30 0 0 0 0 0 0 0 0 0 0 0
88 29 0 0 0 0 0 0 0 0 0 0 0
89 14 0 0 0 0 0 0 0 0 0 0 0
90 25 0 0 0 0 0 0 0 0 0 0 0
91 28 0 0 0 0 0 0 0 0 0 0 0
92 24 0 0 0 0 0 0 0 0 0 0 0
93 22 0 0 0 0 0 0 0 0 0 0 0
94 30 0 0 0 0 0 0 0 0 0 0 0
95 30 0 0 0 0 0 0 0 0 0 0 0
96 32 0 0 0 0 0 0 0 0 0 0 0
97 30 0 0 0 0 0 0 0 0 0 0 0
98 28 0 0 0 0 0 0 0 0 0 0 0
99 17 0 0 0 0 0 0 0 0 0 0 0
100 22 0 0 0 0 0 0 0 0 0 0 0
