#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
0 104 161.286 1699.71 239 261 139.28 433.72 1537.17 654.829 5230
