link load
2-1 1
1-2 0.574286
11-1 0.890204
1-11 1
11-2 0.834898
2-11 1
11-10 1
10-11 0.452653
3-2 1
2-3 0.509796
4-3 1
3-4 0.85102
5-4 0.00795918
4-5 1
6-5 0.853673
5-6 1
7-6 0.739796
6-7 1
8-4 0.972653
4-8 0
8-7 1
7-8 5.568334908813847e-18
9-3 1
3-9 0.698571
9-8 0.552245
8-9 1
10-9 0.559796
9-10 1
