#rank q_avg rank q_avg
692 NaN 0 NaN
693 NaN 0 NaN
694 NaN 0 NaN
695 NaN 0 NaN
696 NaN 0 NaN
697 NaN 0 NaN
698 2 0 0
699 1 0 0
700 2 0 0
701 1 0 0
702 NaN 0 NaN
703 NaN 0 NaN
704 NaN 0 NaN
705 NaN 0 NaN
706 2 0 0
707 NaN 0 NaN
708 NaN 0 NaN
709 NaN 0 NaN
710 NaN 0 NaN
711 2 0 0
712 NaN 0 NaN
713 NaN 0 NaN
714 NaN 0 NaN
715 NaN 0 NaN
716 1 0 0
717 NaN 0 NaN
718 NaN 0 NaN
719 NaN 0 NaN
720 NaN 0 NaN
721 2 0 0
722 NaN 0 NaN
723 2 0 0
724 1 0 0
725 NaN 0 NaN
726 2 0 0
727 NaN 0 NaN
728 NaN 0 NaN
729 NaN 0 NaN
730 NaN 0 NaN
731 NaN 0 NaN
732 NaN 0 NaN
733 NaN 0 NaN
734 NaN 0 NaN
735 NaN 0 NaN
736 NaN 0 NaN
737 NaN 0 NaN
738 2 0 0
739 1 0 0
740 NaN 0 NaN
741 NaN 0 NaN
742 1 0 0
743 2 0 0
744 NaN 0 NaN
745 NaN 0 NaN
746 NaN 0 NaN
747 NaN 0 NaN
748 NaN 0 NaN
749 NaN 0 NaN
750 NaN 0 NaN
751 NaN 0 NaN
752 NaN 0 NaN
753 NaN 0 NaN
754 1 0 0
755 2 0 0
756 NaN 0 NaN
757 NaN 0 NaN
758 NaN 0 NaN
759 NaN 0 NaN
760 NaN 0 NaN
761 1 0 0
762 NaN 0 NaN
763 2 0 0
764 2 0 0
765 1 0 0
766 NaN 0 NaN
767 NaN 0 NaN
768 NaN 0 NaN
769 NaN 0 NaN
770 1 0 0
771 NaN 0 NaN
772 NaN 0 NaN
773 NaN 0 NaN
774 NaN 0 NaN
775 NaN 0 NaN
776 NaN 0 NaN
777 NaN 0 NaN
778 NaN 0 NaN
779 1 0 0
780 NaN 0 NaN
781 NaN 0 NaN
782 NaN 0 NaN
783 NaN 0 NaN
784 NaN 0 NaN
785 NaN 0 NaN
786 2 0 0
787 2 0 0
788 NaN 0 NaN
789 NaN 0 NaN
790 NaN 0 NaN
791 1 0 0
792 NaN 0 NaN
793 NaN 0 NaN
794 NaN 0 NaN
795 2 0 0
796 NaN 0 NaN
797 1 0 0
798 2 0 0
799 2 0 0
800 NaN 0 NaN
801 2 0 0
802 NaN 0 NaN
803 NaN 0 NaN
804 2 0 0
805 NaN 0 NaN
806 NaN 0 NaN
807 1 0 0
808 2 0 0
809 NaN 0 NaN
810 NaN 0 NaN
811 NaN 0 NaN
812 2 0 0
813 NaN 0 NaN
814 NaN 0 NaN
815 NaN 0 NaN
816 NaN 0 NaN
817 NaN 0 NaN
818 2 0 0
819 NaN 0 NaN
820 NaN 0 NaN
821 1 0 0
822 2 0 0
823 NaN 0 NaN
824 NaN 0 NaN
825 NaN 0 NaN
826 NaN 0 NaN
827 NaN 0 NaN
828 NaN 0 NaN
829 NaN 0 NaN
830 NaN 0 NaN
831 1 0 0
832 NaN 0 NaN
833 1 0 0
834 NaN 0 NaN
835 2 0 0
836 NaN 0 NaN
837 NaN 0 NaN
838 NaN 0 NaN
839 1 0 0
840 2 0 0
841 NaN 0 NaN
842 NaN 0 NaN
843 NaN 0 NaN
844 NaN 0 NaN
845 NaN 0 NaN
846 NaN 0 NaN
847 NaN 0 NaN
848 NaN 0 NaN
849 2 0 0
850 NaN 0 NaN
851 NaN 0 NaN
852 NaN 0 NaN
853 NaN 0 NaN
854 NaN 0 NaN
855 NaN 0 NaN
856 NaN 0 NaN
857 NaN 0 NaN
858 2 0 0
859 NaN 0 NaN
860 2 0 0
861 2 0 0
862 NaN 0 NaN
863 NaN 0 NaN
864 NaN 0 NaN
865 NaN 0 NaN
866 NaN 0 NaN
867 NaN 0 NaN
868 NaN 0 NaN
869 2 0 0
870 NaN 0 NaN
871 2 0 0
872 2 0 0
873 NaN 0 NaN
874 NaN 0 NaN
875 2 0 0
876 NaN 0 NaN
877 NaN 0 NaN
878 2 0 0
879 NaN 0 NaN
880 NaN 0 NaN
881 NaN 0 NaN
882 2 0 0
883 1 0 0
884 NaN 0 NaN
885 1 0 0
886 NaN 0 NaN
887 NaN 0 NaN
888 NaN 0 NaN
889 NaN 0 NaN
890 NaN 0 NaN
891 NaN 0 NaN
892 1 0 0
893 NaN 0 NaN
894 2 0 0
895 NaN 0 NaN
896 NaN 0 NaN
897 NaN 0 NaN
898 1 0 0
899 NaN 0 NaN
900 NaN 0 NaN
901 NaN 0 NaN
902 2 0 0
903 NaN 0 NaN
904 NaN 0 NaN
905 NaN 0 NaN
906 NaN 0 NaN
907 1 0 0
908 1 0 0
909 NaN 0 NaN
910 NaN 0 NaN
911 NaN 0 NaN
912 2 0 0
913 NaN 0 NaN
914 NaN 0 NaN
915 2 0 0
916 2 0 0
917 NaN 0 NaN
918 NaN 0 NaN
919 NaN 0 NaN
920 NaN 0 NaN
921 2 0 0
922 2 0 0
923 NaN 0 NaN
924 NaN 0 NaN
925 NaN 0 NaN
926 NaN 0 NaN
927 NaN 0 NaN
928 NaN 0 NaN
929 NaN 0 NaN
930 NaN 0 NaN
931 NaN 0 NaN
932 2 0 0
933 NaN 0 NaN
934 NaN 0 NaN
935 NaN 0 NaN
936 NaN 0 NaN
937 NaN 0 NaN
938 NaN 0 NaN
939 NaN 0 NaN
940 NaN 0 NaN
941 NaN 0 NaN
942 NaN 0 NaN
943 1 0 0
944 NaN 0 NaN
945 NaN 0 NaN
946 2 0 0
947 NaN 0 NaN
948 NaN 0 NaN
949 NaN 0 NaN
950 2 0 0
951 NaN 0 NaN
952 NaN 0 NaN
953 NaN 0 NaN
954 NaN 0 NaN
955 NaN 0 NaN
956 NaN 0 NaN
957 NaN 0 NaN
958 NaN 0 NaN
959 2 0 0
960 1 0 0
961 NaN 0 NaN
962 NaN 0 NaN
