#rank q_avg rank q_avg
1 1 0 0
2 0.95 0 0.098
3 0.875 0 0.1603901493234544
4 1 0 0
5 0.9666667 0 0.06533326800000001
6 0.88125 0 0.1282285557120567
7 0.962963 0 0.07259252000000005
8 0.9722222222222222 0 0.05444444444444435
9 0.9375 0 0.1225
10 1 0 0
11 1 0 0
12 1 0 0
13 0.9666667 0 0.06533326800000001
14 1 0 0
15 1 0 0
16 1 0 0
17 1 0 0
18 1 0 0
19 1 0 0
20 1 0 0
21 1 0 0
22 1 0 0
23 1 0 0
24 1 0 0
25 1 0 0
26 1 0 0
27 1 0 0
28 1 0 0
29 0.9833333 0 0.032666732
30 1 0 0
31 1 0 0
32 1 0 0
33 1 0 0
34 1 0 0
35 1 0 0
36 0.962963 0 0.07259252000000013
37 1 0 0
38 1 0 0
39 1 0 0
40 1 0 0
41 1 0 0
42 1 0 0
43 1 0 0
44 1 0 0
45 1 0 0
46 1 0 0
47 1 0 0
48 1 0 0
49 1 0 0
50 1 0 0
51 1 0 0
52 1 0 0
53 1 0 0
54 1 0 0
55 1 0 0
56 1 0 0
57 1 0 0
58 1 0 0
59 1 0 0
60 1 0 0
61 1 0 0
62 1 0 0
63 1 0 0
64 1 0 0
65 1 0 0
66 1 0 0
67 1 0 0
68 1 0 0
69 0.9259258888888888 0 0.1451852577777777
70 1 0 0
71 1 0 0
72 1 0 0
73 1 0 0
74 1 0 0
75 1 0 0
76 1 0 0
77 1 0 0
78 1 0 0
79 1 0 0
80 1 0 0
81 1 0 0
82 1 0 0
83 1 0 0
84 1 0 0
85 1 0 0
86 1 0 0
87 1 0 0
88 1 0 0
89 1 0 0
90 1 0 0
91 1 0 0
92 1 0 0
93 1 0 0
94 1 0 0
95 1 0 0
96 1 0 0
97 1 0 0
98 1 0 0
99 1 0 0
100 1 0 0
101 1 0 0
102 1 0 0
103 1 0 0
104 1 0 0
105 1 0 0
106 1 0 0
107 1 0 0
108 0.8888888888888888 0 0.2177777777777778
109 0.9 0 0.196
110 1 0 0
111 1 0 0
112 1 0 0
113 1 0 0
114 1 0 0
115 1 0 0
116 1 0 0
117 1 0 0
118 1 0 0
119 1 0 0
120 1 0 0
121 1 0 0
122 1 0 0
123 1 0 0
124 1 0 0
125 1 0 0
126 1 0 0
127 1 0 0
128 1 0 0
129 1 0 0
130 1 0 0
131 1 0 0
132 1 0 0
133 1 0 0
134 1 0 0
135 1 0 0
136 1 0 0
137 1 0 0
138 1 0 0
139 1 0 0
140 1 0 0
141 1 0 0
142 1 0 0
143 1 0 0
144 1 0 0
145 1 0 0
146 1 0 0
147 1 0 0
148 1 0 0
149 1 0 0
150 1 0 0
151 1 0 0
152 1 0 0
153 1 0 0
154 1 0 0
155 1 0 0
156 1 0 0
157 1 0 0
158 1 0 0
159 1 0 0
160 1 0 0
161 1 0 0
162 1 0 0
163 1 0 0
164 1 0 0
165 0.7 0 0.2993949454037815
166 0.4444444444444444 0 0.3443369007738902
167 0.4444444444444444 0 0.3443369007738902
168 0.5555555555555556 0 0.3443369007738902
169 0.2 0 0.2613333333333334
170 0.125 0 0.245
171 0 0 0
172 0 0 0
173 0.2 0 0.2613333333333334
174 0.2 0 0.2613333333333334
175 0 0 0
176 0.2333333 0 0.2585967777267748
177 0 0 0
178 0 0 0
179 0 0 0
180 0.1111111111111111 0 0.2177777777777778
181 0 0 0
182 0.2 0 0.2613333333333334
183 0.25 0 0.3207802986469088
184 0.1111111111111111 0 0.2177777777777778
185 0 0 0
186 0.1111111111111111 0 0.2177777777777778
187 0.4 0 0.3200666597236687
188 0.2222222222222222 0 0.2880929205381443
189 0.2222222222222222 0 0.2880929205381443
190 0.4 0 0.3200666597236685
191 0.5555555555555556 0 0.3443369007738902
192 0.5 0 0.3704051835490427
193 0.4444444444444444 0 0.3443369007738902
194 0.5 0 0.3266666666666667
195 0.3333333333333333 0 0.3266666666666667
196 0.5555555555555556 0 0.3443369007738902
197 0.5 0 0.3266666666666667
198 0.4444444444444444 0 0.3443369007738902
199 0.6666666666666666 0 0.3266666666666667
200 0.9 0 0.196
201 0.7 0 0.2993949454037815
202 0.75 0 0.3207802986469088
203 0.8 0 0.2613333333333334
204 0.6666666666666666 0 0.3266666666666667
205 0.8888888888888888 0 0.2177777777777778
206 0.8888888888888888 0 0.2177777777777778
207 1 0 0
208 0.9 0 0.196
209 0.7777777777777778 0 0.2880929205381443
210 1 0 0
211 1 0 0
212 1 0 0
213 1 0 0
214 1 0 0
215 1 0 0
216 1 0 0
217 1 0 0
218 1 0 0
219 1 0 0
220 1 0 0
221 1 0 0
222 1 0 0
223 1 0 0
224 0.8888888888888888 0 0.2177777777777778
225 1 0 0
226 0.8888888888888888 0 0.2177777777777778
227 0.8 0 0.2613333333333334
228 0.8 0 0.2613333333333334
229 0.8 0 0.2613333333333334
230 0.5555555555555556 0 0.3443369007738902
231 0.3333333333333333 0 0.3266666666666667
232 0.4 0 0.3200666597236685
233 0.2222222222222222 0 0.2880929205381443
234 0.2222222222222222 0 0.2880929205381443
