link load
2-1 1
1-2 0.00285714
11-1 1
1-11 0.404694
11-2 0.637551
2-11 1
11-10 1
10-11 0.584286
3-2 1
2-3 0.215306
4-3 1
3-4 0.46102
5-4 0.00897959
4-5 1
6-5 1
5-6 0.892857
7-6 0.51898
6-7 1
8-4 1
4-8 0.0542857
8-7 1
7-8 -1.919706117426321e-15
9-3 1
3-9 0.844286
9-8 0.0371429
8-9 1
10-9 -8.176166093371811e-15
9-10 1
