link load
2-1 0.564898
1-2 0
11-1 0.63
1-11 0.0663265
11-2 0.0328571
2-11 0.0665306
11-10 0.413673
10-11 0.312857
3-2 0.284286
2-3 0
4-3 0.226327
3-4 0.155102
5-4 -6.101038948423704e-15
4-5 0.999796
6-5 0.516122
5-6 0.296122
7-6 0.764082
6-7 0.265714
8-4 1
4-8 0.0357143
8-7 1
7-8 0.0114286
9-3 0.175714
3-9 0.108367
9-8 0
8-9 0.777347
10-9 0
9-10 0.997755
