link load
2-1 1
1-2 0
11-1 0.999796
1-11 0
11-2 0.622041
2-11 1
11-10 0
10-11 0.00102041
3-2 1
2-3 0.77449
4-3 0.226531
3-4 0
5-4 0.226531
4-5 0
6-5 0.226531
5-6 0
7-6 0.226531
6-7 0
8-4 0
4-8 0
8-7 0.226531
7-8 0
9-3 0
3-9 0.00102041
9-8 0
8-9 0
10-9 0
9-10 0.00102041
