link load
2-1 1
1-2 0.601429
11-1 1
1-11 0.674898
11-2 0.906327
2-11 1
11-10 1
10-11 0.635102
3-2 1
2-3 0.954082
4-3 0.868163
3-4 1
5-4 0.278163
4-5 1
6-5 0.586939
5-6 1
7-6 1
6-7 0.584898
8-4 1
4-8 0.931837
8-7 1
7-8 1.150789214488195e-16
9-3 1
3-9 0.894286
9-8 0.451633
8-9 1
10-9 0.322041
9-10 1
