AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 3 8 8 1 14 
3 0 5 6 2 15 
4 0 4 4 2 16 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 10 3 1 16 
10 1 8 6 1 15 
