AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 3 5 0 17 
3 0 5 5 1 16 
4 1 3 5 0 17 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 1 5 2 0 18 
10 1 12 5 0 15 
