0 10 0
970 10 0.2992527736794761
1978 9 0.2929182318342408
3012 9 0.2929182318342408
3987 9 0.2955746526080492
4998 9 0.2927138917747171
5966 8 0.2927138917747171
6969 7 0.2923960294599025
8009 8 0.2891916057991896
8988 8 0.2927675568408547
10005 8 0.2899067960075227
10983 8 0.292563216781331
11996 7 0.2927675568408547
12999 7 0.2917922974658552
13993 6 0.2917922974658552
15007 7 0.287742649013476
16009 8 0.2916251101444266
17012 7 0.294996721126568
18035 8 0.2938047374460129
19045 9 0.297380688487678
20085 8 0.3003322671252428
21092 8 0.2995272911331797
22114 9 0.2973703682826516
23084 9 0.3005489914307983
24084 10 0.3003322671252428
25067 11 0.3029783676940247
26087 10 0.3027513231834428
27087 10 0.3003776760273592
28044 9 0.300767779777359
29067 10 0.2979482997641328
30065 11 0.300767779777359
31082 11 0.300354971576301
32091 11 0.3027513231834428
33113 11 0.3025015742218027
34160 11 0.3025242786728609
35156 10 0.3049082460339709
36135 10 0.3022791738034827
37080 10 0.3020601869914407
38071 10 0.3006695393641265
39079 10 0.3034353543112152
40106 9 0.3036623988217971
41086 10 0.2993851898485847
42112 10 0.30161899822656
43091 10 0.3036623988217971
44101 10 0.3021866095030147
45116 10 0.3055695727106851
46132 10 0.3065231596551291
47085 9 0.3036623988217971
48089 10 0.3010059780479887
49078 10 0.304428674045011
50084 10 0.3046840991194157
51069 11 0.3024835138630064
52029 10 0.3050842055296719
53045 10 0.3046840991194156
54046 9 0.3022361464871416
55099 9 0.2993753856538096
56102 9 0.296795334397197
57121 9 0.2945947491407877
58135 10 0.2971335195772944
59112 10 0.2972883226526912
60175 9 0.3020503827966655
61201 9 0.2975463277783525
62270 8 0.2993753856538096
63297 9 0.2961967625056628
64359 8 0.3023343358663933
65366 8 0.2965868662556627
66320 8 0.2974740863431674
67297 8 0.2946133255098353
68292 8 0.2968139107662446
69288 7 0.2965868662556627
70283 8 0.297524972892567
71268 8 0.3008090095634839
72265 8 0.3014724513151844
73253 8 0.3033271395899377
74261 8 0.3026563262632185
75269 7 0.3029255361829085
76220 8 0.2993495851412434
77238 8 0.3027810533125382
78239 8 0.3037016156008976
79259 9 0.3033115118508978
80258 9 0.3060076654140579
81271 9 0.3044467344038073
82295 10 0.308391632775168
83366 10 0.3104836857655299
84399 10 0.3107334347271699
85396 10 0.3129340199835792
86421 10 0.3129340199835792
87382 11 0.3148638983235254
88334 11 0.3151941448843719
89347 12 0.3132206041385445
90357 11 0.3175132423853156
91347 12 0.3168742742626779
92415 12 0.3187109021786352
93425 13 0.3174362094263682
94398 13 0.3179649214684925
95412 13 0.3176730070977443
96407 12 0.3160197612864879
97401 13 0.3120726797948332
98400 13 0.3115177703091802
99367 14 0.3156482339055357
100370 15 0.3150522420652582
101304 15 0.3151303580786892
102296 16 0.3150654882185229
103316 16 0.3142527720726899
104383 16 0.3124647965518574
105352 16 0.3146341036484173
106362 17 0.3145205813931263
107370 16 0.3156073900430441
108343 16 0.3143038570875708
109346 16 0.3148611481589991
110360 16 0.3122093714774528
111356 15 0.3148100631441182
112305 15 0.3100808291907474
113303 15 0.3124647965518574
114324 15 0.310336254265152
115316 15 0.310336254265152
116243 15 0.3101738301152741
117301 15 0.3125521213636196
118279 15 0.3149797511306108
119273 14 0.3127791658742016
120312 15 0.3110990364958955
121361 15 0.3127791658742016
122369 15 0.3127791658742016
123382 14 0.3130121359970102
124397 15 0.3058602339136801
125452 15 0.3101513751636781
126419 15 0.3130121359970102
127374 14 0.315408487604152
128409 13 0.3135013137152639
129375 14 0.3138418804811368
130368 15 0.3135013137152639
131333 14 0.3173536477861566
132339 15 0.3150377937782212
133320 15 0.3169674226187051
134277 16 0.3147754110710871
135237 16 0.3165633865919196
136270 15 0.3186067871871568
137271 16 0.3168188116663243
138358 15 0.3203457700863253
139369 16 0.3188132196398974
140415 16 0.3225026929368535
141400 16 0.3204592923416163
142473 17 0.320342526593317
143528 17 0.3197598719669368
144501 16 0.3199851699812835
145536 16 0.3183023694910881
146501 16 0.3206863368521982
147457 17 0.3204592923416163
148455 18 0.3237101969515998
149484 17 0.325640075291546
150489 17 0.325867119802128
151461 17 0.3258184674070033
152457 16 0.3277256412958913
153378 15 0.3225026929368535
154363 14 0.3229624580707818
155364 14 0.3210552841818937
156418 14 0.3214120684128082
157479 15 0.3173479716733921
158448 15 0.3192551455622801
159479 15 0.3205947081747133
160466 15 0.3214120684128082
161480 16 0.3172117449670429
162484 16 0.3207025543172398
163469 16 0.3210431210831126
164432 16 0.3204755098066578
165426 17 0.322312137722615
166432 17 0.3239949382128104
167454 17 0.3239949382128104
168438 18 0.3219515376175732
169451 18 0.3254495200773077
170396 18 0.3230989232692639
