link load
2-1 0
1-2 0
11-1 0
1-11 0
11-2 0
2-11 0
11-10 0
10-11 0
3-2 0
2-3 0
4-3 0
3-4 1
5-4 0.741633
4-5 1
6-5 0.741633
5-6 1
7-6 1
6-7 1
8-4 0
4-8 0.741633
8-7 0.839796
7-8 1
9-3 1
3-9 0
9-8 0
8-9 1
10-9 0
9-10 0
