#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 776 1 0 0 0 0 1 0 0 0 1 0
2 406 0 0 0 0 0 0 1 0 0 0 0
3 261 0 0 0 0 1 0 0 0 0 0 0
4 217 0 0 0 0 0 0 0 0 0 0 0
5 142 0 0 0 0 0 0 0 0 0 0 0
6 134 0 0 0 0 0 0 0 0 0 0 0
7 121 0 0 0 0 0 0 0 0 0 0 0
8 85 0 0 0 0 0 0 0 0 0 0 0
9 93 0 0 0 0 0 0 0 0 0 0 0
10 86 0 0 0 0 0 0 0 0 0 0 0
11 76 0 0 0 0 0 0 0 0 0 0 0
12 65 0 0 0 0 0 0 0 0 0 0 0
13 69 0 0 0 0 0 0 0 0 0 0 0
14 64 0 0 0 0 0 0 0 0 0 0 0
15 51 0 0 0 0 0 0 0 0 0 0 0
16 48 0 0 0 0 0 0 0 0 0 0 0
17 34 0 0 0 0 0 0 0 0 0 0 0
18 42 0 0 0 0 0 0 0 0 0 0 0
19 41 0 0 0 0 0 0 0 0 0 0 0
20 40 0 0 0 0 0 0 0 0 0 0 0
21 44 0 0 0 0 0 0 0 0 0 0 0
22 30 0 0 0 0 0 0 0 0 0 0 0
23 37 0 0 0 0 0 0 0 0 0 0 0
24 40 0 0 0 0 0 0 0 0 0 0 0
25 31 0 0 0 0 0 0 0 0 0 0 0
26 30 0 0 0 0 0 0 0 0 0 0 0
27 20 0 0 0 0 0 0 0 0 0 0 0
28 23 0 0 0 0 0 0 0 0 0 0 0
29 29 0 0 0 0 0 0 0 0 0 0 0
30 29 0 0 0 0 0 0 0 0 0 0 0
31 22 0 0 0 0 0 0 0 0 0 0 0
32 17 0 0 0 0 0 0 0 0 0 0 0
33 17 0 0 0 0 0 0 0 0 0 0 0
34 37 0 0 0 0 0 0 0 0 0 0 0
35 19 0 0 0 0 0 0 0 0 0 0 0
36 29 0 0 0 0 0 0 0 0 0 0 0
37 25 0 0 0 0 0 0 0 0 0 0 0
38 10 0 0 0 0 0 0 0 0 0 0 0
39 19 0 0 0 0 0 0 0 0 0 0 0
40 16 0 0 0 0 0 0 0 0 0 0 0
41 23 0 0 0 0 0 0 0 0 0 0 0
42 17 0 0 0 0 0 0 0 0 0 0 0
43 20 0 0 0 0 0 0 0 0 0 0 0
44 18 0 0 0 0 0 0 0 0 0 0 0
45 19 0 0 0 0 0 0 0 0 0 0 0
46 13 0 0 0 0 0 0 0 0 0 0 0
47 14 0 0 0 0 0 0 0 0 0 0 0
48 12 0 0 0 0 0 0 0 0 0 0 0
49 13 0 0 0 0 0 0 0 0 0 0 0
50 19 0 0 0 0 0 0 0 0 0 0 0
51 16 0 0 0 0 0 0 0 0 0 0 0
52 11 0 0 0 0 0 0 0 0 0 0 0
53 8 0 0 0 0 0 0 0 0 0 0 0
54 18 0 0 0 0 0 0 0 0 0 0 0
55 12 0 0 0 0 0 0 0 0 0 0 0
56 18 0 0 0 0 0 0 0 0 0 0 0
57 7 0 0 0 0 0 0 0 0 0 0 0
58 11 0 0 0 0 0 0 0 0 0 0 0
59 15 0 0 0 0 0 0 0 0 0 0 0
60 14 0 0 0 0 0 0 0 0 0 0 0
61 11 0 0 0 0 0 0 0 0 0 0 0
62 12 0 0 0 0 0 0 0 0 0 0 0
63 19 0 0 0 0 0 0 0 0 0 0 0
64 9 0 0 0 0 0 0 0 0 0 0 0
65 14 0 0 0 0 0 0 0 0 0 0 0
66 6 0 0 0 0 0 0 0 0 0 0 0
67 11 0 0 0 0 0 0 0 0 0 0 0
68 14 0 0 0 0 0 0 0 0 0 0 0
69 4 0 0 0 0 0 0 0 0 0 0 0
70 7 0 0 0 0 0 0 0 0 0 0 0
71 11 0 0 0 0 0 0 0 0 0 0 0
72 12 0 0 0 0 0 0 0 0 0 0 0
73 12 0 0 0 0 0 0 0 0 0 0 0
74 12 0 0 0 0 0 0 0 0 0 0 0
75 10 0 0 0 0 0 0 0 0 0 0 0
76 9 0 0 0 0 0 0 0 0 0 0 0
77 12 0 0 0 0 0 0 0 0 0 0 0
78 15 0 0 0 0 0 0 0 0 0 0 0
79 11 0 0 0 0 0 0 0 0 0 0 0
80 7 0 0 0 0 0 0 0 0 0 0 0
81 13 0 0 0 0 0 0 0 0 0 0 0
82 4 0 0 0 0 0 0 0 0 0 0 0
83 9 0 0 0 0 0 0 0 0 0 0 0
84 4 0 0 0 0 0 0 0 0 0 0 0
85 13 0 0 0 0 0 0 0 0 0 0 0
86 12 0 0 0 0 0 0 0 0 0 0 0
87 6 0 0 0 0 0 0 0 0 0 0 0
88 4 0 0 0 0 0 0 0 0 0 0 0
89 12 0 0 0 0 0 0 0 0 0 0 0
90 6 0 0 0 0 0 0 0 0 0 0 0
91 10 0 0 0 0 0 0 0 0 0 0 0
92 11 0 0 0 0 0 0 0 0 0 0 0
93 7 0 0 0 0 0 0 0 0 0 0 0
94 12 0 0 0 0 0 0 0 0 0 0 0
95 12 0 0 0 0 0 0 0 0 0 0 0
96 17 0 0 0 0 0 0 0 0 0 0 0
97 10 0 0 0 0 0 0 0 0 0 0 0
98 7 0 0 0 0 0 0 0 0 0 0 0
99 5 0 0 0 0 0 0 0 0 0 0 0
100 5 0 0 0 0 0 0 0 0 0 0 0
