link load
2-1 1
1-2 0.405918
11-1 1
1-11 1.141508656306838e-16
11-2 0.51102
2-11 0.509592
11-10 0
10-11 0.931633
3-2 0.912857
2-3 0.405918
4-3 1
3-4 0
5-4 1
4-5 0
6-5 1
5-6 0
7-6 1
6-7 0
8-4 0
4-8 0
8-7 1
7-8 0
9-3 0
3-9 0.510204
9-8 0
8-9 0.34551
10-9 0
9-10 0.855714
