72857 25 0.3404625927997919	72958 15 0.3181822298296071	72554 15 0.3222576787945525
73795 25 0.3378454681912765	73929 15 0.3181822298296071	73492 16 0.3185424049850303
74836 25 0.3378454681912765	74948 15 0.3181822298296071	74481 15 0.3222576787945525
75800 25 0.3366291583131591	75922 14 0.3185537572105593	75497 15 0.3185424049850303
76838 25 0.3379542726385554	76947 14 0.3141945026073867	76478 15 0.3185424049850303
77882 26 0.3360762901867421	77949 14 0.3141945026073867	77525 15 0.3181708776040781
78891 26 0.3391750735069919	78933 15 0.3141945026073867	78519 16 0.3176600274552688
79916 26 0.337210675860578	79944 15 0.3182131904446865	79509 15 0.3224279621774889
80939 26 0.3388035461260397	80950 15 0.3182131904446865	80525 15 0.3183411609870145
81932 27 0.3384320187450875	81936 15 0.3185537572105593	81539 15 0.318511444369951
82930 27 0.3428972274531983	82946 15 0.3182131904446865	82564 15 0.3191925779016966
83958 27 0.3408538268579612	83848 15 0.3182131904446865	83520 15 0.3188829717509032
84920 26 0.3388104262627241	84846 15 0.3185537572105593	84525 15 0.3188829717509032
85868 27 0.3409878709002588	85764 15 0.3185537572105593	85536 15 0.3181708776040781
86857 27 0.3393228778226582	86725 15 0.3182131904446865	86566 15 0.3181708776040781
87856 27 0.3371804032591671	87716 15 0.3182131904446865	87563 15 0.3175870488625818
88867 27 0.3414668470365325	88754 15 0.3177023402958772	88588 15 0.3175870488625818
89911 27 0.341023942474018	89688 15 0.3177023402958772	89523 15 0.3175870488625818
90947 27 0.3416077712155143	90685 15 0.3177023402958772	90534 15 0.3181708776040781
91957 27 0.3414668470365325	91646 15 0.3176342269427027	91539 15 0.3181708776040781
92977 27 0.3413208898511584	92682 15 0.3176342269427027	92523 15 0.3184773876933637
93938 27 0.3426831569146498	93673 15 0.3172936601768298	93509 15 0.3184773876933637
94903 27 0.3426831569146498	94711 15 0.3172936601768298	94498 15 0.3184773876933637
95926 27 0.3435005171527447	95723 15 0.3176342269427027	95524 15 0.318988237842173
96964 27 0.342229067893486	96734 15 0.3184856438573849	96544 15 0.318988237842173
97958 28 0.34318265483793	97679 15 0.3176342269427027	97547 15 0.3176600274552688
98912 28 0.3465396701015339	98712 15 0.3178045103256391	98551 15 0.3178935589518674
99911 28 0.3455179698039154	99724 15 0.3178045103256391	99553 15 0.3178935589518674
100923 29 0.3465396701015339	100663 15 0.3178045103256391	100593 15 0.3184773876933637
101895 28 0.347188927926129	101730 15 0.3188262106232576	101595 15 0.3188179544592366
102899 28 0.3471234988430302	102747 15 0.3172936601768298	102579 15 0.3188179544592366
103920 28 0.3469775416576562	103784 15 0.317665187557782	103593 15 0.3180005942211417
104908 29 0.3459868019751169	104750 15 0.3176342269427027	104593 15 0.3188179544592366
105852 28 0.3492323285213662	105726 15 0.3180057543236549	105679 15 0.3188179544592366
106836 29 0.3445935742965461	106756 15 0.3176342269427027	106683 15 0.3189152592494859
107866 28 0.3505945955848576	107739 15 0.3180057543236549	107717 15 0.3189152592494859
108860 28 0.3478857196999838	108715 15 0.3180057543236549	108719 15 0.3194990879909823
109862 28 0.3455017523388737	109729 15 0.317665187557782	109697 15 0.3191585212251094
110890 28 0.3473490690386084	110755 15 0.317665187557782	110701 15 0.3191585212251094
111869 29 0.3445935742965461	111732 15 0.317665187557782	111712 15 0.3191585212251094
112902 29 0.3496038559023184	112783 15 0.317665187557782	112724 15 0.318574692483613
113850 29 0.3472570412793035	113810 15 0.317665187557782	113697 15 0.3183411609870145
114830 29 0.3482106282237475	114848 15 0.3180057543236549	114693 15 0.3187126883679667
115801 29 0.3474029984646775	115847 15 0.3180057543236549	115693 15 0.3183411609870145
116773 29 0.3465759077475577	116799 15 0.317665187557782	116732 15 0.3187126883679667
117823 29 0.3458136868906042	117778 15 0.317665187557782	117703 15 0.3187126883679667
118764 29 0.3444514198271127	118822 15 0.317665187557782	118705 15 0.3187126883679667
119739 29 0.3461852142715564	119835 15 0.317665187557782	119723 15 0.3187126883679667
120768 29 0.3439958564909452	120857 15 0.317665187557782	120733 15 0.3187126883679667
121775 29 0.3455040807398107	121826 15 0.317665187557782	121756 15 0.3187126883679667
122715 29 0.3426335894274538	122830 15 0.317665187557782	122798 15 0.3183411609870145
123683 29 0.345389084169516	123802 15 0.317665187557782	123822 16 0.3187126883679667
124692 29 0.3426645500425332	124782 16 0.317665187557782	124855 16 0.323616849796536
125752 29 0.3440268171060246	125737 16 0.3217519887482564	125884 16 0.3227994895584411
126767 29 0.340621149447296	126762 16 0.3217519887482564	126863 16 0.3227994895584411
127780 28 0.3438322075255258	127768 16 0.3213804613673042	127890 16 0.323616849796536
128775 28 0.3401016313430335	128736 16 0.3217519887482564	128834 15 0.3227994895584411
129709 29 0.3399051505165684	129728 16 0.3213804613673042	129856 15 0.3195300486060616
130672 29 0.3442033379755154	130705 16 0.3213804613673042	130882 15 0.3195300486060616
131681 29 0.3407976703167869	131775 16 0.3213804613673042	131904 16 0.318848915074316
132703 30 0.3407976703167869	132785 16 0.3217519887482564	132848 15 0.3229357162647902
133648 30 0.3441692812989282	133763 16 0.3217519887482564	133833 16 0.318848915074316
134658 30 0.3433440618277747	134750 16 0.3217519887482564	134778 16 0.3229357162647902
135648 30 0.3436584311501189	135727 16 0.3217519887482564	135811 16 0.3229357162647902
136718 30 0.342662928296029	136767 16 0.3217519887482564	136789 16 0.3225951494989174
137643 30 0.3429772976183732	137794 16 0.3217519887482564	137809 16 0.3225951494989174
138618 30 0.3433421905818084	138767 16 0.3217519887482564	138768 16 0.322011320757421
139632 29 0.3434881477671825	139766 16 0.3217519887482564	139739 16 0.3229357162647902
140618 30 0.3404911602275013	140828 16 0.3217519887482564	140748 16 0.3229357162647902
141637 30 0.3435222044437698	141825 16 0.3217519887482564	141729 16 0.3222545827330445
142659 30 0.3447044576452998	142823 16 0.3217519887482564	142702 16 0.3225951494989174
143682 30 0.3438792381741464	143762 16 0.3213804613673042	143693 16 0.3232762830306631
144671 30 0.3457523553864471	144747 16 0.3217519887482564	144666 16 0.3229357162647902
145728 30 0.3440835782336701	145746 16 0.3209346285101615	145655 16 0.3232762830306631
146727 30 0.3453874624230119	146747 16 0.3217519887482564	146716 16 0.3232762830306631
147716 30 0.3445701021849171	147763 16 0.3217519887482564	147757 16 0.3229357162647902
148725 30 0.3445701021849171	148765 16 0.3217519887482564	148770 16 0.3229357162647902
149713 29 0.3441985748039648	149714 16 0.3217519887482564	149749 16 0.3222545827330445
150760 30 0.3461057486928528	150720 16 0.3217519887482564	150738 16 0.3232762830306631
151801 29 0.3493070762920577	151700 16 0.3217519887482564	151733 16 0.3226924542891667
152808 30 0.3470836618348592	152701 16 0.3217519887482564	152737 16 0.3230330210550396
153848 30 0.3489227223705726	153703 17 0.3217519887482564	153704 16 0.3222837741701193
154835 30 0.3492632891364455	154724 16 0.3255983898687028	154674 16 0.3226243409359922
155878 29 0.3472198885412084	155737 17 0.3217519887482564	155689 16 0.3232081696774886
156843 30 0.3429968606443849	156689 17 0.3255983898687028	156731 16 0.3232081696774886
157859 29 0.3443591277078762	157622 17 0.3255983898687028	157738 16 0.3232081696774886
158858 29 0.3449040345332728	158645 17 0.3255983898687028	158747 16 0.3228676029116157
159854 29 0.3443931843844636	159587 17 0.3255983898687028	159764 16 0.3232081696774886
160862 29 0.3450499917186469	160568 17 0.3252268624877506	160758 16 0.3232081696774886
161830 29 0.3437217813317428	161628 17 0.3252268624877506	161785 17 0.3226243409359922
162813 29 0.3450840483952343	162630 17 0.3252268624877506	162731 17 0.326879422175486
163796 29 0.3450840483952343	163631 17 0.3252268624877506	163646 17 0.3267821173852368
164813 29 0.3442326314805521	164592 17 0.3252268624877506	164650 17 0.3267821173852368
165846 29 0.3455948985440435	165657 17 0.3252268624877506	165593 17 0.3261982886437404
166822 29 0.343142817829759	166634 17 0.3252268624877506	166581 17 0.3263734372661893
167864 29 0.3451862184249961	167604 17 0.3252268624877506	167613 17 0.3263734372661893
168846 29 0.3451862184249961	168635 17 0.3252268624877506	168607 17 0.3263734372661893
169874 29 0.3460376353396784	169670 17 0.3252268624877506	169631 17 0.3263734372661893
170878 29 0.3446753682761869	170639 16 0.3252268624877506	170615 17 0.3263734372661893
171842 29 0.3491027362325341	171642 17 0.3213804613673042	171627 17 0.3263734372661893
172864 29 0.3439780172793995	172627 16 0.3252268624877506	172632 17 0.3263734372661893
173872 29 0.3474984116735814	173631 16 0.3213804613673042	173649 17 0.3263734372661893
174872 29 0.3454550110783443	174632 16 0.3213804613673042	174647 17 0.3260019098852371
175856 29 0.3453641932741115	175577 16 0.3213804613673042	175656 17 0.3260019098852371
176781 29 0.3444722326968254	176615 16 0.3213804613673042	176654 17 0.3263734372661893
177752 29 0.3449263217179892	177610 16 0.3213804613673042	177661 17 0.3255560770280945
178728 29 0.3435139482797486	178605 16 0.3213804613673042	178679 18 0.325789608524693
179753 29 0.3446978232277829	179639 16 0.3213804613673042	179726 18 0.3294223206940035
