849666 42 0.3683891545650302	849088 25 0.3489419413979146	849891 34 0.3572453221891522
859615 43 0.3674863697727048	859171 26 0.347836035031811	860024 33 0.3568366420701047
869582 44 0.3659632712942743	869129 26 0.3492563107202588	870010 34 0.3576379756368645
879737 43 0.3709650777396323	879214 27 0.349700816693898	879893 34 0.3572649305787025
889655 42 0.3692746281562997	889234 28 0.3508819887310919	889781 35 0.3586044931911357
899832 41 0.3649534512326746	899034 29 0.3532173036970773	899692 36 0.3605553068041356
909815 42 0.3689015930970436	908938 30 0.354888261819291	909747 36 0.3598741732723898
919835 41 0.3701132718915608	918979 31 0.3560723862667874	919811 35 0.3562626912391336
929934 40 0.3680161195057741	929008 32 0.3566832092404174	929654 34 0.3583367575864495
939881 41 0.3668761701551268	938959 32 0.3582157596868452	939791 35 0.3586481329152475
949737 40 0.3645034165777711	949118 33 0.3582157596868452	949777 35 0.3595545417795707
959708 39 0.3690588935182211	959040 32 0.3603334657582729	959736 35 0.3623149017611453
969762 38 0.3661292084584624	969013 32 0.3592374599844638	969721 34 0.3614634848464632
979714 39 0.3656692635381568	978874 33 0.358896893218591	979787 33 0.3597345556415321
989550 38 0.3653734745875254	988994 34 0.3604015791114475	989860 32 0.3581746262982399
999525 37 0.3634604447994958	999104 35 0.3614393060804013	999687 31 0.3560538241653044
1009558 38 0.3628388489459118	1009268 36 0.3618090642833489	1009908 31 0.3540104235700672
1019438 39 0.3660558159234858	1019247 37 0.3623604580947621	1019766 32 0.3570414677863356
1029361 40 0.3663903096456315	1029242 38 0.3641277234744267	1029791 31 0.3558979890694049
1039388 38 0.3642958240355135	1039319 37 0.3650311216323211	1039772 30 0.3565306176375264
1049181 39 0.3671592669880639	1049371 38 0.3641277234744267	1049937 30 0.3549321510428651
1059002 40 0.3669181881327345	1059387 37 0.3661628511927602	1059972 29 0.3549775599449813
1068928 41 0.3701762768595849	1069630 38 0.3646045169466487	1069920 30 0.3536898932206811
1078890 41 0.3695833900705409	1079502 39 0.3648267815727974	1079922 29 0.3554267837266327
