3744 15 0.3129002161420085	3755 21 0.3388227692317928	3854 15 0.3152113376654929
3838 14 0.3148744558444631	3863 20 0.3374982446323982	3954 16 0.3187332267100579
3932 15 0.310807962597055	3959 19 0.3343844913444178	4070 16 0.3220026676624373
4032 16 0.3148744558444631	4039 19 0.3322162162683606	4171 15 0.322505658578188
4128 17 0.3198312127146813	4138 18 0.3321596025722154	4273 15 0.3180411378837456
4211 16 0.3224240037874148	4227 17 0.3291040614482262	4365 14 0.3179438330934961
4305 15 0.3178276186245461	4342 16 0.3247186094015249	4455 13 0.314152484629779
4430 16 0.3139112404889559	4439 15 0.3208722082810784	4542 14 0.3094246966392003
4540 15 0.3197710606625271	4531 16 0.3175346539755244	4637 14 0.3124186901853354
4660 16 0.3166167637119427	4623 15 0.319509941217587	4740 15 0.3139962526029171
4753 15 0.3218578668259637	4725 16 0.3180017169687214	4855 14 0.3173338069084711
4847 14 0.3164464803290063	4821 17 0.3221147156027244	4965 15 0.3137237991902188
4955 15 0.3137410255726606	4914 16 0.324988068820677	5068 14 0.318141436667541
5051 14 0.3167451765487719	5000 17 0.3214335820709787	5162 14 0.313736773162252
5149 13 0.3145672394603308	5091 17 0.3240539428342828	5258 13 0.3139603246803634
5260 14 0.3100199943506265	5213 16 0.3255443278716028	5355 13 0.3104227341810082
5361 13 0.3141719149007293	5314 17 0.3217660401043309	5461 13 0.3099414570566865
5446 14 0.3114360285482173	5404 17 0.3251583522036136	5539 12 0.3102396089139892
5538 13 0.314856144493983	5512 16 0.325161300833621	5629 11 0.3052096997564823
5635 12 0.3106132055850558	5592 15 0.3203324161946565	5724 11 0.2999003512013361
5738 11 0.306072534852891	5708 14 0.3169639012740231	5807 12 0.2997606315025165
5835 12 0.2994743247778918	5815 13 0.3138926082581515	5902 11 0.3048953304341381
5960 11 0.302785046550377	5905 13 0.3097049639214186	5990 12 0.3008390929277805
6066 10 0.2957327381436667	5995 12 0.3100310824002545	6093 12 0.3043015217141547
6172 11 0.2900639969541379	6089 11 0.3043052965609641	6209 13 0.3038760266445115
6268 12 0.2940468216909931	6191 10 0.2991451940477389	6306 12 0.3082102065517353
6371 13 0.2983394599377643	6289 9 0.2939272983863655	6393 12 0.304678791164069
6463 14 0.3024730838606407	6382 10 0.2869918994613403	6493 13 0.3048327096504634
6568 15 0.3021457405662633	6478 9 0.2937456627778999	6580 13 0.309351768659161
6655 14 0.3064206643512198	6574 8 0.2881263111409977	6682 12 0.3100872668105602
6753 15 0.3088186868486991	6668 8 0.2806906034194402	6789 11 0.3057833026013613
6839 14 0.3114334149492226	6761 9 0.282026673039403	6893 11 0.3003342343473955
6940 15 0.3088186868486991	6861 8 0.2876062918869534	6991 10 0.3001920160726221
7055 16 0.3117987237450947	6967 9 0.2817793566975192	7099 11 0.2942475779773867
7158 17 0.3151330345576404	7063 9 0.2890447810361402	7205 12 0.3001920160726221
7260 18 0.3182864005665196	7159 8 0.28921248436782	7294 11 0.3054999923807262
7361 19 0.3200919537799383	7254 9 0.2810713169169544	7377 10 0.2990369845755707
7453 20 0.321356705175926	7375 10 0.2883367412555755	7476 11 0.294542138355589
7559 21 0.3297627370975152	7486 11 0.2948756231603344	7567 12 0.2995883783869838
7676 20 0.3297803060179769	7591 10 0.2996848387026604	7677 13 0.3045833576197858
7778 21 0.3263328545375528	7696 9 0.2949371474595307	7773 13 0.3096862453699797
