167875 30 0.3450305536623923	167612 36 0.3520804465400796	168408 25 0.3248883999340244
168841 28 0.3469785207133465	168593 36 0.3581652394236747	169381 24 0.327796316165708
169778 27 0.3472880146284885	169597 37 0.3583355228066111	170408 25 0.3297147087245307
170803 27 0.3409956381923613	170571 37 0.3599625405636296	171416 26 0.3275044017949599
171852 26 0.342049773420063	171543 36 0.3617221355206395	172455 25 0.3297049870513691
172842 27 0.3414940072528788	172497 35 0.3606866284622423	173448 26 0.3317114030204482
173850 27 0.342107983846055	173509 34 0.357484105891929	174407 25 0.3362030737927295
174853 26 0.346721031928465	174507 33 0.3586874417980132	175399 26 0.333524029955388
175849 26 0.3427643862907602	175503 32 0.3582533861160183	176419 26 0.3383518445485308
176864 27 0.3472275574199299	176473 33 0.3536884063731737	177471 26 0.3380453344592453
177803 28 0.3506748499055987	177538 32 0.3574372208490317	178418 27 0.3351261907517636
178841 29 0.3508896576016491	178526 33 0.3559588514789928	179418 26 0.339639376127289
179808 28 0.3514946529311394	179555 34 0.357795674524877	180444 25 0.3382156178421817
180818 29 0.3481399864038518	180550 33 0.3570263943007878	181494 26 0.3360150325857725
181834 28 0.3466984113608468	181634 33 0.3582384113205117	182529 26 0.3378750510763089
182792 29 0.3465061505166643	182642 32 0.3558544439594016	183499 27 0.3352964741347
183775 30 0.3443454046148161	183669 33 0.3535530382385032	184478 27 0.3350883499999999
184797 30 0.3486076946542787	184663 33 0.3562801524167427	185483 26 0.3318189090476204
185779 31 0.3478286949584937	185637 34 0.3547476019703148	186445 26 0.329699826948856
186828 32 0.3453476011516912	186676 35 0.3559195523117009	187413 25 0.3326773535304873
187800 31 0.3428143593964486	187672 36 0.3543188885120984	188361 24 0.3336067390271
188797 32 0.3458584513005004	188645 35 0.3586327342131546	189372 24 0.333604792931295
189819 31 0.3499728958972956	189646 34 0.3552554471182487	190396 23 0.335137343377723
190767 30 0.3487017318859398	190643 34 0.3547940125393896	191404 24 0.3332822561706743
191837 29 0.3476506618066895	191697 34 0.3566103686240449	192359 25 0.3332836871234721
192868 28 0.3472094594327473	192644 34 0.353772312241771	193347 24 0.3327733521176699
193824 27 0.3446745857633108	193604 34 0.3544153824290956	194316 25 0.3331498930368793
194828 26 0.3429597116947489	194616 34 0.3514394775939685	195305 25 0.3320231035657913
195832 25 0.3422338572745552	195665 35 0.3513940686918521	196324 26 0.3290193795406314
196842 26 0.3382289561726882	196645 36 0.3521092589001852	197342 26 0.3265268799134738
197874 27 0.3384787769599311	197625 36 0.353153663648862	198333 25 0.3227909373416872
198882 25 0.3398583426528002	198620 36 0.3529282408847841	199326 26 0.3255711410361685
199851 26 0.3381756351133848	199619 35 0.3556430445327421	200336 26 0.3318585274830522
200863 27 0.3353550210116941	200646 36 0.3544175031745242	201355 25 0.3324016566247807
201824 27 0.3372032714442646	201641 35 0.356408508882704	202346 26 0.3304929857391196
202903 26 0.3385128317463709	202647 34 0.3566079837027153	203344 25 0.3349133365230931
203901 27 0.3400862556535424	203634 35 0.3553138299923985	204338 25 0.3330727789906065
204912 28 0.3448747324981484	204656 34 0.3563014736134297	205332 26 0.3286271663860875
205974 29 0.3474047141148909	205673 35 0.35466675313724	206347 26 0.3279086079350151
207015 30 0.3457846732406784	206700 34 0.3564831092218952	207360 27 0.3272274744032694
207969 29 0.3464001260390057	207696 34 0.3571188338515245	208409 27 0.324363334931387
208978 27 0.3480947203498408	208659 35 0.354446694611599	209419 28 0.3245676749909107
209968 26 0.3463678119732338	209620 35 0.3568463804388263	210393 27 0.3331918734005528
211008 27 0.3478425201276801	210637 36 0.353016314194933	211380 26 0.3257256019948784
211991 26 0.3505600266864783	211605 36 0.3567284919429473	212383 25 0.3241252292779819
212976 25 0.3504733945811643	212609 37 0.3566149696876563	213334 24 0.3152495354104645
213971 26 0.3467025570849892	213587 37 0.3582748491501537	214322 25 0.3197722620612562
214970 27 0.3452344162152369	214566 38 0.3587743470734339	215335 24 0.3270331455096656
215990 28 0.3479608423798081	215599 38 0.3595988771381788	216297 24 0.3289675647398235
217015 29 0.3508167379736276	216620 37 0.3570446263941324	217285 25 0.3238852606952592
218028 28 0.3506554580799039	217644 37 0.3551983960317689	218251 25 0.3261476719183962
219004 29 0.3514738808415704	218681 36 0.3567126082677267	219241 26 0.3221743929832127
219945 28 0.3506554580799039	219665 36 0.3548780791817047	220276 26 0.3285753016853873
220962 29 0.3489436207613269	220676 35 0.3568647186492964	221263 26 0.3233305734909452
221989 30 0.3499290464320502	221691 35 0.3575429942781117	222315 25 0.3176058083312728
222994 29 0.3520632648315201	222657 34 0.3583446360500894	223316 24 0.3144548796234278
224034 28 0.3522311155947003	223670 35 0.3581402959905657	224386 23 0.3191819463337432
225060 27 0.3530377768813281	224706 36 0.3566304499951959	225378 24 0.3177524505060794
226034 28 0.3483456956660524	225729 35 0.3576521502928146	226422 24 0.3186768460134486
227014 29 0.3483987840148503	226741 35 0.357886418946915	227365 24 0.3237853475015416
228039 28 0.3499780674059259	227681 35 0.3600477080380312	228406 23 0.3230400812671315
229014 27 0.349847740800564	228628 36 0.3569826071451754	229407 22 0.3220183809695129
230050 28 0.3480703803477586	229546 36 0.3586740887490106	230427 22 0.3233256496732982
231029 27 0.3476730524542402	230572 37 0.3562609299508259	231420 23 0.3227997161479118
231996 26 0.343234332272364	231553 36 0.3588630441322382	232476 22 0.3256017035861969
232985 27 0.3373390871544213	232620 37 0.3555570919680219	233508 22 0.323114085470256
