#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3209 1 0 0 0 0 0 0 0 0 0 0
2 1592 0 0 0 0 0 0 0 0 0 0 0
3 1018 0 0 0 0 0 0 0 0 0 0 0
4 735 0 0 0 0 0 0 0 0 0 0 0
5 606 0 0 0 0 0 0 0 0 0 0 0
6 554 0 0 0 0 0 0 0 0 0 0 0
7 411 0 0 0 0 0 0 0 0 0 0 0
8 360 0 0 0 0 0 0 0 0 0 0 0
9 356 0 0 0 0 0 0 0 0 0 0 0
10 329 0 0 0 0 0 0 0 0 0 0 0
11 295 0 0 0 0 0 0 0 0 0 0 0
12 294 0 0 0 0 0 0 0 0 0 0 0
13 234 0 0 0 0 0 0 0 0 0 0 0
14 235 0 0 0 0 0 0 0 0 0 0 0
15 239 0 0 0 0 0 0 0 0 0 0 0
16 170 0 0 0 0 0 0 0 0 0 0 0
17 200 0 0 0 0 0 0 0 0 0 0 0
18 159 0 0 0 0 0 0 0 0 0 0 0
19 168 0 0 0 0 0 0 0 0 0 0 0
20 169 0 0 0 0 0 0 0 0 0 0 0
21 157 0 0 0 0 0 0 0 0 0 0 0
22 151 0 0 0 0 0 0 0 0 0 0 0
23 155 0 0 0 0 0 0 0 0 0 0 0
24 145 0 0 0 0 0 0 0 0 0 0 0
25 140 0 0 0 0 0 0 0 0 0 0 0
26 117 0 0 0 0 0 0 0 0 0 0 0
27 124 0 0 0 0 0 0 0 0 0 0 0
28 120 0 0 0 0 0 0 0 0 0 0 0
29 112 0 0 0 0 0 0 0 0 0 0 0
30 111 0 0 0 0 0 0 0 0 0 0 0
31 90 0 0 0 0 0 0 0 0 0 0 0
32 100 0 0 0 0 0 0 0 0 0 0 0
33 88 0 0 0 0 0 0 0 0 0 0 0
34 80 0 0 0 0 0 0 0 0 0 0 0
35 85 0 0 0 0 0 0 0 0 0 0 0
36 87 0 0 0 0 0 0 0 0 0 0 0
37 73 0 0 0 0 0 0 0 0 0 0 0
38 75 0 0 0 0 0 0 0 0 0 0 0
39 81 0 0 0 0 0 0 0 0 0 0 0
40 69 0 0 0 0 0 0 0 0 0 0 0
41 64 0 0 0 0 0 0 0 0 0 0 0
42 82 0 0 0 0 0 0 0 0 0 0 0
43 70 0 0 0 0 0 0 0 0 0 0 0
44 76 0 0 0 0 0 0 0 0 0 0 0
45 82 0 0 0 0 0 0 0 0 0 0 0
46 58 0 0 0 0 0 0 0 0 0 0 0
47 70 0 0 0 0 0 0 0 0 0 0 0
48 73 0 0 0 0 0 0 0 0 0 0 0
49 55 0 0 0 0 0 0 0 0 0 0 0
50 60 0 0 0 0 0 0 0 0 0 0 0
51 57 0 0 0 0 0 0 0 0 0 0 0
52 62 0 0 0 0 0 0 0 0 0 0 0
53 62 0 0 0 0 0 0 0 0 0 0 0
54 63 0 0 0 0 0 0 0 0 0 0 0
55 55 0 0 0 0 0 0 0 0 0 0 0
56 54 0 0 0 0 0 0 0 0 0 0 0
57 66 0 0 0 0 0 0 0 0 0 0 0
58 46 0 0 0 0 0 0 0 0 0 0 0
59 56 0 0 0 0 0 0 0 0 0 0 0
60 53 0 0 0 0 0 0 0 0 0 0 0
61 44 0 0 0 0 0 0 0 0 0 0 0
62 56 0 0 0 0 0 0 0 0 0 0 0
63 49 0 0 0 0 0 0 0 0 0 0 0
64 52 0 0 0 0 0 0 0 0 0 0 0
65 55 0 0 0 0 0 0 0 0 0 0 0
66 52 0 0 0 0 0 0 0 0 0 0 0
67 54 0 0 0 0 0 0 0 0 0 0 0
68 46 0 0 0 0 0 0 0 0 0 0 0
69 53 0 0 0 0 0 0 0 0 0 0 0
70 33 0 0 0 0 0 0 0 0 0 0 0
71 39 0 0 0 0 0 0 0 0 0 0 0
72 32 0 0 0 0 0 0 0 0 0 0 0
73 50 0 0 0 0 0 0 0 0 0 0 0
74 38 0 0 0 0 0 0 0 0 0 0 0
75 32 0 0 0 0 0 0 0 0 0 0 0
76 33 0 0 0 0 0 0 0 0 0 0 0
77 40 0 0 0 0 0 0 0 0 0 0 0
78 49 0 0 0 0 0 0 0 0 0 0 0
79 45 0 0 0 0 0 0 0 0 0 0 0
80 33 0 0 0 0 0 0 0 0 0 0 0
81 44 0 0 0 0 0 0 0 0 0 0 0
82 44 0 0 0 0 0 0 0 0 0 0 0
83 41 0 0 0 0 0 0 0 0 0 0 0
84 40 0 0 0 0 0 0 0 0 0 0 0
85 35 0 0 0 0 0 0 0 0 0 0 0
86 42 0 0 0 0 0 0 0 0 0 0 0
87 30 0 0 0 0 0 0 0 0 0 0 0
88 31 0 0 0 0 0 0 0 0 0 0 0
89 35 0 0 0 0 0 0 0 0 0 0 0
90 37 0 0 0 0 0 0 0 0 0 0 0
91 30 0 0 0 0 0 0 0 0 0 0 0
92 32 0 0 0 0 0 0 0 0 0 0 0
93 28 0 0 0 0 0 0 0 0 0 0 0
94 25 0 0 0 0 0 0 0 0 0 0 0
95 38 0 0 0 0 0 0 0 0 0 0 0
96 44 0 0 0 0 0 0 0 0 0 0 0
97 28 0 0 0 0 0 0 0 0 0 0 0
98 31 0 0 0 0 0 0 0 0 0 0 0
99 26 0 0 0 0 0 0 0 0 0 0 0
100 30 0 0 0 0 0 0 0 0 0 0 0
