link load
2-1 1
1-2 0.664286
11-1 1
1-11 0
11-2 0.319184
2-11 1
11-10 1
10-11 0.701224
3-2 1
2-3 0.826939
4-3 0.992653
3-4 1
5-4 0.150612
4-5 1
6-5 0.750816
5-6 1
7-6 1
6-7 1
8-4 1
4-8 0.485918
8-7 1
7-8 0.0863265
9-3 1
3-9 0.866939
9-8 0.306327
8-9 1
10-9 0
9-10 1
