AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 10 10 2 12 
3 0 12 10 3 11 
4 0 2 9 1 15 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 25 13 2 8 
10 6 11 5 3 13 
