AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 1 7 3 0 7 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 4 1 1 8 
6 0 0 0 0 0 
7 1 7 1 0 8 
8 1 11 4 0 6 
9 1 10 2 0 7 
10 0 0 0 0 0 
