AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 2 5 2 6 
4 0 1 4 0 8 
5 0 0 0 0 0 
6 0 1 1 0 9 
7 0 2 2 1 8 
8 0 0 0 0 0 
9 1 0 5 1 7 
10 0 0 0 0 0 
