AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 5 3 1 7 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 7 2 1 7 
5 0 0 0 0 0 
6 0 2 6 0 7 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 5 3 1 7 
10 0 2 6 0 7 
