AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 4 4 4 1 16 
3 0 3 10 0 15 
4 0 5 4 1 16 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 8 3 4 0 17 
10 1 5 11 0 14 
