AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 2 2 1 0 1 
4 2 2 1 0 1 
5 2 2 1 0 1 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 2 5 0 1 0 
9 0 0 0 0 2 
10 0 0 0 0 0 
