link load
2-1 0.476122
1-2 5.805917198256571e-15
11-1 1
1-11 1
11-2 0.42
2-11 0.155918
11-10 0.735918
10-11 1
3-2 1
2-3 0.787959
4-3 1
3-4 0.782451
5-4 0.217549
4-5 1
6-5 0.856324
5-6 1
7-6 1
6-7 0.764084
8-4 1
4-8 0
8-7 1
7-8 0.708982
9-3 0.994492
3-9 1
9-8 0.00550771
8-9 1
10-9 0
9-10 1
