link load
2-1 0.972857
1-2 1
11-1 1
1-11 1
11-2 0.972857
2-11 1
11-10 1
10-11 0.972857
3-2 1
2-3 1
4-3 0.987143
3-4 1
5-4 0.905714
4-5 1
6-5 0.845714
5-6 1
7-6 0.382857
6-7 1
8-4 0.0814286
4-8 0
8-7 1
7-8 -9.28055818135641e-19
9-3 1
3-9 0.987143
9-8 0.00714286
8-9 0.852857
10-9 0.167143
9-10 1
