link load
2-1 1
1-2 0.10449
11-1 1
1-11 0.852857
11-2 1
2-11 1
11-10 1
10-11 0.151429
3-2 0.291224
2-3 0.00857143
4-3 0.901429
3-4 1
5-4 0.000204082
4-5 1
6-5 0.192857
5-6 1
7-6 1
6-7 0.9
8-4 1
4-8 0.331837
8-7 1
7-8 0
9-3 1
3-9 0.668776
9-8 0.315306
8-9 1
10-9 0.386531
9-10 1
