AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 7 6 0 6 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 4 5 0 7 
6 0 0 0 0 0 
7 0 0 3 1 8 
8 0 5 0 0 9 
9 0 2 2 1 8 
10 0 0 0 0 0 
