AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 1 4 0 8 
4 0 3 2 2 7 
5 0 5 6 2 5 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 1 5 2 6 
9 0 0 12 1 4 
10 0 0 0 0 0 
