#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 2313 0 0 0 0 1 1 1 0 0 0 0
2 1229 1 0 0 0 1 1 0 0 0 0 0
3 791 1 0 0 0 0 0 0 0 0 0 0
4 603 1 0 0 0 0 0 1 0 0 1 0
5 489 1 0 0 0 1 0 0 0 0 1 0
6 386 0 0 0 0 0 0 0 0 0 1 0
7 339 1 0 0 0 0 0 1 0 0 1 0
8 300 1 0 0 0 1 0 1 0 0 0 0
9 269 1 0 0 0 1 0 0 0 0 1 0
10 223 0 0 0 0 1 0 1 0 0 0 0
11 225 0 0 0 0 1 0 1 0 0 0 0
12 181 0 0 0 0 0 1 0 0 0 1 0
13 169 0 0 0 0 0 0 1 0 0 0 0
14 196 1 0 0 0 1 0 0 0 0 0 0
15 167 0 0 0 0 0 0 0 0 0 0 0
16 156 0 0 0 0 0 0 0 0 0 0 0
17 125 1 0 0 0 0 1 0 0 0 0 0
18 127 0 0 0 0 0 1 0 0 0 0 0
19 126 0 0 0 0 1 0 0 0 0 0 0
20 100 0 0 0 0 0 0 0 0 0 0 0
21 116 0 0 0 0 0 1 0 0 0 0 0
22 109 0 0 0 0 0 0 0 0 0 1 0
23 91 0 0 0 0 0 0 0 0 0 0 0
24 93 0 0 0 0 0 0 0 0 0 0 0
25 105 0 0 0 0 0 0 1 0 0 0 0
26 111 0 0 0 0 0 1 0 0 0 0 0
27 72 0 0 0 0 0 0 0 0 0 0 0
28 77 0 0 0 0 0 0 0 0 0 0 0
29 92 0 0 0 0 0 0 1 0 0 0 0
30 89 0 0 0 0 0 0 0 0 0 0 0
31 65 0 0 0 0 0 0 0 0 0 0 0
32 81 0 0 0 0 0 0 0 0 0 0 0
33 72 0 0 0 0 0 0 0 0 0 0 0
34 78 0 0 0 0 0 0 0 0 0 0 0
35 61 0 0 0 0 0 0 0 0 0 0 0
36 50 0 0 0 0 0 0 0 0 0 0 0
37 73 0 0 0 0 0 0 0 0 0 0 0
38 75 0 0 0 0 0 0 0 0 0 0 0
39 62 0 0 0 0 0 0 0 0 0 0 0
40 56 0 0 0 0 0 0 0 0 0 0 0
41 64 0 0 0 0 0 0 0 0 0 0 0
42 56 0 0 0 0 0 0 0 0 0 0 0
43 54 0 0 0 0 0 0 0 0 0 0 0
44 48 0 0 0 0 0 0 0 0 0 0 0
45 45 0 0 0 0 0 0 0 0 0 0 0
46 52 0 0 0 0 0 0 0 0 0 0 0
47 45 0 0 0 0 0 0 0 0 0 0 0
48 49 0 0 0 0 0 0 0 0 0 0 0
49 49 0 0 0 0 0 0 0 0 0 0 0
50 43 0 0 0 0 0 0 0 0 0 0 0
51 44 0 0 0 0 0 0 0 0 0 0 0
52 40 0 0 0 0 0 0 0 0 0 0 0
53 47 0 0 0 0 0 0 0 0 0 0 0
54 50 0 0 0 0 0 0 0 0 0 0 0
55 42 0 0 0 0 0 0 0 0 0 0 0
56 41 0 0 0 0 0 0 0 0 0 0 0
57 54 0 0 0 0 0 0 0 0 0 0 0
58 31 0 0 0 0 0 0 0 0 0 0 0
59 24 0 0 0 0 0 0 0 0 0 0 0
60 28 0 0 0 0 0 0 0 0 0 0 0
61 38 0 0 0 0 0 0 0 0 0 0 0
62 35 0 0 0 0 0 0 0 0 0 0 0
63 46 0 0 0 0 0 0 0 0 0 0 0
64 33 0 0 0 0 0 0 0 0 0 0 0
65 40 0 0 0 0 0 0 0 0 0 0 0
66 40 0 0 0 0 0 0 0 0 0 0 0
67 30 0 0 0 0 0 0 0 0 0 0 0
68 33 0 0 0 0 0 0 0 0 0 0 0
69 41 0 0 0 0 0 0 0 0 0 0 0
70 34 0 0 0 0 0 0 0 0 0 0 0
71 33 0 0 0 0 0 0 0 0 0 0 0
72 27 0 0 0 0 0 0 0 0 0 0 0
73 27 0 0 0 0 0 0 0 0 0 0 0
74 33 0 0 0 0 0 0 0 0 0 0 0
75 35 0 0 0 0 0 0 0 0 0 0 0
76 30 0 0 0 0 0 0 0 0 0 0 0
77 22 0 0 0 0 0 0 0 0 0 0 0
78 30 0 0 0 0 0 0 0 0 0 0 0
79 23 0 0 0 0 0 0 0 0 0 0 0
80 28 0 0 0 0 0 0 0 0 0 0 0
81 27 0 0 0 0 0 0 0 0 0 0 0
82 35 0 0 0 0 0 0 0 0 0 0 0
83 31 0 0 0 0 0 0 0 0 0 0 0
84 28 0 0 0 0 0 0 0 0 0 0 0
85 28 0 0 0 0 0 0 0 0 0 0 0
86 22 0 0 0 0 0 0 0 0 0 0 0
87 27 0 0 0 0 0 0 0 0 0 0 0
88 19 0 0 0 0 0 0 0 0 0 0 0
89 26 0 0 0 0 0 0 0 0 0 0 0
90 31 0 0 0 0 0 0 0 0 0 0 0
91 10 0 0 0 0 0 0 0 0 0 0 0
92 28 0 0 0 0 0 0 0 0 0 0 0
93 30 0 0 0 0 0 0 0 0 0 0 0
94 32 0 0 0 0 0 0 0 0 0 0 0
95 18 0 0 0 0 0 0 0 0 0 0 0
96 32 0 0 0 0 0 0 0 0 0 0 0
97 19 0 0 0 0 0 0 0 0 0 0 0
98 32 0 0 0 0 0 0 0 0 0 0 0
99 31 0 0 0 0 0 0 0 0 0 0 0
100 25 0 0 0 0 0 0 0 0 0 0 0
