link load
2-1 1
1-2 3.341000945288308e-17
11-1 0.254286
1-11 3.712223272542564e-18
11-2 1
2-11 0.982857
11-10 0.859184
10-11 1
3-2 0.973265
2-3 0.124898
4-3 1
3-4 0.151633
5-4 1
4-5 1
6-5 1
5-6 1
7-6 1
6-7 1
8-4 1
4-8 0.151633
8-7 1
7-8 1
9-3 1
3-9 1
9-8 0.859184
8-9 1
10-9 0.859184
9-10 1
