AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 10 3 1 6 
4 1 10 2 0 7 
5 1 6 4 0 7 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 2 10 4 0 6 
9 1 7 1 0 8 
10 0 0 0 0 0 
