#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
1757.67 7242.42 848 153.25 516 6.660116743820563e-12 346 0 703 3110 16245
